Latitude,Longitude,Depth,Datetime,Surf_DH,D_Siso,hFW
77.5105,-133.7119,3.55593,2011-12-08,0.62444,208.5805,18.32573
77.5202,-133.5443,3.57972,2011-12-09,0.61712,207.6908,19.28679
77.5228,-133.5416,3.57972,2011-12-09,0.62773,209.6678,19.68518
77.5275,-133.5158,3.5832,2011-12-10,0.61702,207.6908,19.09098
77.5289,-133.5032,3.58486,2011-12-10,0.62704,210.7551,19.57351
77.5217,-133.4813,3.58744,2011-12-11,0.61694,207.6908,19.31283
77.5163,-133.4706,3.58822,2011-12-11,0.62562,210.7552,19.7263
77.4821,-133.4927,3.584,2011-12-12,0.61806,209.6681,19.34691
77.4663,-133.5227,3.58389,2011-12-12,0.6233,210.7556,18.95856
77.4059,-133.5982,3.55519,2011-12-13,0.62051,211.6457,19.39937
77.3877,-133.5902,3.55633,2011-12-13,0.62697,212.6344,19.54176
77.3231,-133.3323,3.58922,2011-12-14,0.61701,209.5706,19.22035
77.2974,-133.2446,3.57739,2011-12-14,0.61775,209.6696,17.90685
77.2335,-132.9655,3.62046,2011-12-15,0.61518,207.6932,19.18977
77.2159,-132.8997,3.61991,2011-12-15,0.61886,208.583,19.05257
77.1908,-132.833,3.61294,2011-12-16,0.61338,207.5947,19.11916
77.1866,-132.8316,3.61294,2011-12-16,0.6217,208.7809,19.43127
77.1858,-132.8292,3.61088,2011-12-17,0.61365,207.5947,19.18294
77.1859,-132.8294,3.61088,2011-12-17,0.6194,207.6936,19.53485
77.1857,-132.8293,3.61088,2011-12-18,,206.705,19.11117
77.1756,-132.7881,3.60423,2011-12-19,0.61172,206.804,19.08576
77.1737,-132.7941,3.60365,2011-12-19,0.61257,205.8155,19.29325
77.1723,-132.8103,3.60782,2011-12-20,0.6103,205.6178,19.04134
77.1712,-132.8275,3.60958,2011-12-20,0.61301,205.7166,19.32412
77.1705,-132.8354,3.61209,2011-12-21,0.61175,205.8155,19.01585
77.1697,-132.8333,3.61209,2011-12-21,0.61234,205.7167,19.24168
77.1666,-132.8055,3.60454,2011-12-22,0.6111,206.7052,18.96849
77.1661,-132.798,3.60454,2011-12-22,0.613,205.7167,19.21923
77.1646,-132.8057,3.60454,2011-12-23,0.61063,206.7052,18.97939
77.1637,-132.8087,3.60454,2011-12-23,0.6149,206.8041,19.2704
77.144,-132.7861,3.59568,,0.61079,206.6065,19.0372
77.1328,-132.7943,3.59552,2011-12-24,0.61594,206.7055,19.37226
77.1075,-132.8541,3.59525,2011-12-25,0.61256,205.7172,18.99825
77.0894,-132.8732,3.59287,2011-12-25,0.61538,206.8047,18.47847
77.0279,-132.993,3.59249,2011-12-26,0.61659,208.5845,19.24285
77.0074,-133.0481,3.5783,2011-12-26,0.61706,207.6951,18.29007
76.9499,-133.1936,3.5343,2011-12-27,0.61776,209.6726,19.21608
76.9326,-133.2195,3.54481,2011-12-27,0.6203,210.6612,18.22107
76.896,-133.2764,3.53796,2011-12-28,0.61918,210.6615,19.38632
76.8841,-133.2885,3.52958,2011-12-28,0.62473,210.7605,19.70835
76.8576,-133.3058,3.52513,2011-12-29,0.62148,211.5515,19.40681
76.8532,-133.3203,3.51507,2011-12-29,0.62728,212.5401,19.6772
76.8297,-133.3269,3.52433,2011-12-30,0.62277,212.6391,19.36007
76.8258,-133.3373,3.52531,2011-12-30,0.62738,212.738,19.63499
76.8056,-133.3523,3.5284,2011-12-31,0.62337,211.6508,19.52994
76.7978,-133.3666,3.5298,2011-12-31,0.62752,212.6394,19.88219
76.2075,-149.3093,3.83509,2011-01-01,0.77118,254.1588,25.26108
76.2037,-149.2889,3.83531,2011-01-01,0.77926,256.1355,25.28299
76.1978,-149.2263,3.83069,2011-01-02,0.76838,254.06,25.03264
76.1953,-149.2054,3.82756,2011-01-02,0.77996,256.1356,25.45715
76.2041,-149.2356,3.83324,2011-01-03,0.76843,253.1705,25.15489
76.2105,-149.3494,3.83458,2011-01-03,0.7727,256.1354,24.83771
76.312,-149.9748,3.84199,2011-01-04,0.77758,257.1226,25.39718
76.3696,-150.1985,3.8327,2011-01-04,0.76598,261.0752,14.85917
76.5395,-150.6823,3.8356,2011-01-05,0.76242,279.8498,25.16312
76.5957,-150.7565,3.83435,2011-01-05,0.76136,269.8682,22.39101
76.71,-150.963,3.83629,2011-01-06,0.75054,249.2118,24.31991
76.7226,-151.0373,3.83921,2011-01-06,0.76162,249.2117,24.61597
76.7357,-151.215,3.84099,2011-01-07,0.75158,247.2348,24.42178
76.7415,-151.2722,3.83005,2011-01-07,0.75571,249.1126,24.66717
76.7308,-151.3276,3.84094,2011-01-08,0.7533,253.1649,24.60952
76.7215,-151.3035,3.83928,2011-01-08,0.7596,253.2638,24.85385
76.6808,-151.11,3.83969,2011-01-09,0.75874,255.142,24.84814
76.6687,-151.0463,3.8367,2011-01-09,0.76476,257.0199,25.11995
76.6865,-151.0635,3.83851,2011-01-10,0.7655,259.0951,25.12186
76.7035,-151.171,3.83532,2011-01-10,0.75754,257.1184,24.57488
76.7139,-151.3366,3.83822,2011-01-11,0.76338,259.0948,24.95762
76.7043,-151.3576,3.84108,2011-01-11,0.75901,259.9844,24.90527
76.7282,-151.3276,3.84054,2011-01-12,0.75943,258.0076,24.78952
76.7329,-151.307,3.83752,,0.75788,258.0075,24.74192
76.6021,-150.0652,3.83366,2011-01-17,0.75791,255.2417,23.83382
76.5254,-149.6587,3.83495,2011-01-18,0.75747,257.1203,24.7174
76.4918,-149.5888,3.83625,2011-01-18,0.75404,258.9984,24.48557
76.3823,-149.4651,3.8343,2011-01-19,0.75834,257.2207,24.89672
76.3586,-149.4029,3.83479,2011-01-19,0.75942,259.9882,25.07044
76.3422,-149.2951,3.83651,2011-01-20,0.75769,256.0351,24.77173
76.3411,-149.279,3.83666,2011-01-20,0.76015,258.0118,24.94496
76.3431,-149.2776,3.83666,2011-01-21,0.7567,258.2094,24.9788
76.3428,-149.2772,3.83666,2011-01-21,0.75749,257.2211,25.03421
76.343,-149.2772,3.83666,2011-01-22,0.75963,258.1106,24.87775
76.343,-149.2771,3.83666,2011-01-22,0.75716,256.1339,24.93245
76.3432,-149.277,3.83666,,0.75926,256.1339,24.77044
76.3432,-149.2766,3.83666,2011-01-23,0.75742,257.1223,24.94988
76.3437,-149.276,3.83666,2011-01-24,0.75916,257.0234,24.87989
76.3446,-149.2769,3.83678,2011-01-24,0.75673,256.0351,24.92491
76.3907,-149.1528,3.83774,2011-01-25,0.7555,258.11,24.75208
76.405,-149.0213,3.83735,2011-01-25,0.74414,254.0578,24.20128
76.4236,-148.6597,3.83064,2011-01-26,0.74713,251.1915,24.41108
76.4194,-148.6316,3.83001,2011-01-26,,120.6896,
76.3932,-148.6039,3.83038,2011-01-27,0.74728,251.1918,24.4236
76.388,-148.5868,3.83008,2011-01-27,0.74944,252.1802,24.52101
76.4027,-148.4346,3.83045,2011-01-28,0.74552,248.1278,24.28891
76.398,-148.3771,3.83062,2011-01-28,0.74885,250.2034,24.45931
76.3956,-148.3453,3.83075,2011-01-29,0.74527,250.1046,24.3918
76.3976,-148.341,3.83075,2011-01-29,0.74721,251.0929,24.62795
76.441,-148.4071,3.82908,2011-01-30,0.74673,251.0924,24.42196
76.4754,-148.4938,3.83252,2011-01-30,0.74103,251.2897,24.17488
76.5467,-148.5548,3.83584,2011-01-31,0.74404,251.1902,24.32098
76.5569,-148.5547,3.83367,2011-01-31,0.7423,253.2655,24.4202
76.5911,-148.3861,3.83016,2011-02-01,0.73921,251.2885,24.15633
76.5859,-148.3548,3.82921,2011-02-01,0.74286,252.1781,24.42082
76.5633,-148.4444,3.82994,2011-02-02,0.74252,251.19,24.18546
76.5588,-148.515,3.83616,2011-02-02,0.74217,252.0795,24.23386
76.5625,-148.7486,3.84019,2011-02-03,0.74278,252.1783,24.19177
76.5752,-148.8329,3.83959,2011-02-03,0.74173,250.3004,24.07247
76.591,-148.8489,3.83976,,0.73646,249.3119,23.92255
76.584,-148.6952,3.84178,2011-02-04,0.7361,250.3003,23.93042
76.5413,-148.153,3.82982,2011-02-05,0.7326,253.2657,23.81684
76.5306,-147.9752,3.78202,2011-02-05,0.73561,255.1436,23.86268
76.5797,-147.7513,3.78264,2011-02-06,0.73075,258.108,23.9602
76.6186,-147.6571,3.79149,2011-02-06,0.73055,260.9736,23.45089
76.4981,-147.1912,3.83102,2011-02-07,0.72822,253.1673,23.63974
76.4641,-147.0373,3.79237,2011-02-07,0.72958,253.1677,23.40525
76.4263,-146.7599,3.80249,2011-02-08,0.73465,249.1159,24.12674
76.4353,-146.7585,3.79952,2011-02-08,0.73807,249.2146,24.21633
76.4975,-146.9327,3.79567,2011-02-09,0.73123,252.179,23.90477
76.5132,-147.0374,3.81572,2011-02-09,0.7325,256.0333,24.07243
76.5044,-147.3572,3.84304,2011-02-10,0.73399,256.1322,23.90531
76.4951,-147.4242,3.84125,2011-02-10,0.73568,256.1323,23.9488
76.4441,-147.4378,3.83571,2011-02-11,0.73598,257.1212,24.09936
76.4283,-147.3956,3.82592,2011-02-11,0.7361,257.1213,24.20207
76.383,-147.2259,3.77864,2011-02-12,0.73614,257.1218,24.15202
76.3695,-147.1675,3.77831,2011-02-12,0.73429,256.1337,24.22725
76.338,-146.9897,3.7919,,0.7359,254.0585,24.11555
76.3461,-146.976,3.79409,2011-02-13,0.73336,252.1806,24.09844
76.3402,-146.9567,3.79406,2011-02-14,0.73505,251.1923,24.02053
76.3414,-146.9584,3.79406,2011-02-14,0.73389,253.169,24.17462
76.3376,-147.0082,3.79123,2011-02-15,0.73633,251.0935,23.95941
76.3314,-147.0184,3.79001,2011-02-15,0.73629,254.1574,24.07101
76.3193,-146.997,3.79117,2011-02-16,0.73553,252.1809,23.9793
76.3116,-146.9751,3.79206,2011-02-16,0.73831,253.1693,24.25374
76.3041,-146.9238,3.79286,2011-02-17,0.73624,253.1694,24.04768
76.306,-146.9212,3.79286,2011-02-17,0.73308,251.1927,23.91094
76.3388,-146.9672,3.79319,2011-02-18,0.73546,252.0819,24.04921
76.3632,-147.0158,3.79278,2011-02-18,0.72857,254.1571,23.92305
76.4485,-147.2749,3.82792,2011-02-19,0.73192,258.1094,23.89741
76.4639,-147.3325,3.84237,2011-02-19,0.73191,255.1443,23.84769
76.4712,-147.1189,3.80504,2011-02-20,0.72961,258.1092,23.89457
76.4779,-147.0283,3.79715,2011-02-20,0.72676,262.0623,23.94062
76.4874,-146.9601,3.79287,2011-02-21,0.7293,261.0739,24.13913
76.4884,-146.9564,3.79457,2011-02-21,0.73029,263.9399,24.24603
76.4901,-146.913,3.79086,,0.72942,262.0621,24.06821
76.4892,-146.867,3.78992,,0.72665,261.9633,24.03578
76.4911,-146.5856,3.78782,2011-02-23,0.72545,260.0855,23.79078
76.4934,-146.5006,3.78583,2011-02-23,0.726,261.0738,23.86938
76.5535,-146.5085,3.80086,2011-02-24,0.72094,252.1784,23.45527
76.5732,-146.535,3.81396,2011-02-24,0.72197,254.2537,23.53494
76.5215,-146.6509,3.79925,2011-02-25,0.72404,257.1203,23.7262
76.5222,-146.7467,3.80845,2011-02-25,0.72247,256.132,23.7316
76.4899,-147.0915,3.8142,2011-02-26,0.73189,256.1324,23.84529
76.4585,-147.1094,3.79657,2011-02-26,0.73276,752.16,
76.322,-146.9107,3.79362,2011-02-27,0.73884,259.0991,24.27024
76.2864,-146.8599,3.79293,2011-02-27,0.73752,257.2217,23.68753
76.2427,-146.6752,3.79362,2011-02-28,0.74058,256.135,24.26626
76.2432,-146.6497,3.78848,2011-02-28,0.74497,256.135,24.46192
76.2522,-146.6601,3.78585,2011-03-01,0.74286,256.2338,24.24835
76.2566,-146.659,3.78585,2011-03-01,0.74581,258.1115,24.402
76.2857,-146.7063,3.78661,2011-03-02,0.74144,261.0761,24.4362
76.2938,-146.7212,3.78769,2011-03-02,0.74223,262.0643,24.58523
76.3077,-146.7448,3.78932,2011-03-03,0.74107,265.029,24.5125
76.3179,-146.7313,3.78995,2011-03-03,0.73406,262.064,24.31429
76.3715,-146.5553,3.78497,2011-03-04,0.73452,263.9412,24.30397
76.3956,-146.4878,3.78202,2011-03-04,0.7244,262.0632,24.06204
76.4628,-146.2527,3.80331,2011-03-05,0.72863,254.156,23.77364
76.463,-146.2225,3.80957,,0.7264,253.1677,23.6881
76.4534,-146.222,3.80711,2011-03-06,0.72628,252.1795,23.68159
76.452,-146.2106,3.80812,2011-03-06,0.728,253.2666,23.87179
76.403,-146.1994,3.811,2011-03-07,0.72935,257.1216,23.89632
76.3863,-146.162,3.81323,2011-03-07,0.73099,261.1738,24.11629
76.35,-146.0419,3.82794,2011-03-08,0.72981,260.0871,24.01238
76.3414,-146.0303,3.82847,2011-03-08,0.7293,752.1637,
76.3438,-146.0432,3.82861,2011-03-09,0.73063,259.1977,23.99878
76.3524,-146.0466,3.82794,2011-03-09,0.72829,257.0233,24.01143
76.4221,-145.9659,3.81211,2011-03-10,0.72816,252.1798,23.76912
76.4457,-145.9273,3.80551,2011-03-10,0.72382,250.104,23.76918
76.5142,-145.8032,3.80171,2011-03-11,0.72048,246.3476,23.38955
76.5325,-145.7515,3.79779,2011-03-11,0.71418,247.2369,23.21322
76.5232,-145.7099,3.79629,2011-03-12,0.7186,247.237,23.34426
76.5088,-145.7141,3.79713,2011-03-12,0.72101,249.2139,23.51315
76.4635,-145.6936,3.79737,2011-03-13,0.72194,248.3248,23.5582
76.452,-145.6682,3.79719,2011-03-13,0.72558,249.2145,23.82434
76.4401,-145.6303,3.79698,2011-03-14,0.72263,248.2262,23.52317
76.4422,-145.6298,3.79698,2011-03-14,0.7218,248.2262,23.52593
76.4758,-145.5831,3.79669,2011-03-15,0.72006,249.2142,23.39927
76.4986,-145.5629,3.79666,2011-03-15,0.71171,246.1501,23.09762
76.5152,-145.4955,3.79145,2011-03-16,0.71607,248.2255,23.37356
76.5047,-145.4719,3.79059,2011-03-16,0.71351,247.2372,23.41707
76.4905,-145.4352,3.79122,2011-03-17,0.71578,248.2257,23.31922
76.4897,-145.4294,3.79031,2011-03-17,0.71553,248.2257,23.45749
76.4932,-145.4196,3.78926,2011-03-18,0.71624,248.2257,23.33936
76.4946,-145.4117,3.78808,2011-03-18,0.71595,248.2257,23.49293
76.504,-145.4031,3.78549,,0.71498,248.2256,23.2543
76.5025,-145.3918,3.7853,2011-03-19,0.71446,248.2256,23.41138
76.5274,-145.1641,3.77883,2011-03-20,0.71173,248.2253,23.19522
76.542,-145.0982,3.78499,2011-03-20,0.70296,244.2718,22.97876
76.5707,-145.0234,3.80166,2011-03-21,0.7094,245.2598,23.03529
76.5705,-145.0237,3.80166,2011-03-21,0.70546,246.347,23.07457
76.5714,-145.029,3.79302,2011-03-22,0.70879,247.2365,23.12654
76.5749,-145.0409,3.80441,2011-03-22,0.70378,248.2248,23.08362
76.606,-145.1125,3.79109,,0.70867,249.2129,23.16111
76.6181,-145.1337,3.80059,2011-03-23,0.70354,250.2999,23.1397
76.6386,-145.0851,3.81386,2011-03-24,0.7057,247.2358,22.90847
76.6479,-145.0211,3.81794,2011-03-24,0.69828,247.2357,22.87106
76.6752,-144.8681,3.83118,2011-03-25,0.70332,245.2588,22.81573
76.6789,-144.8519,3.83252,2011-03-25,0.7015,244.2704,22.77331
76.6801,-144.8608,3.83198,2011-03-26,0.70292,244.2704,22.83859
76.6768,-144.8759,3.83052,2011-03-26,0.70024,245.2588,22.92053
76.6706,-144.946,3.82974,2011-03-27,0.7026,246.2472,22.8181
76.6689,-144.9594,3.83161,2011-03-27,0.7001,246.2472,22.89482
76.6704,-144.9322,3.82759,2011-03-28,0.70202,244.2705,22.67507
76.6709,-144.9239,3.82983,2011-03-28,0.70118,246.346,22.77588
76.6845,-144.9126,3.83144,2011-03-29,0.70197,244.1715,22.75256
76.6884,-144.9131,3.83144,2011-03-29,0.70241,245.3575,22.83208
76.6818,-144.9741,3.83351,2011-03-30,0.70167,244.2703,22.78147
76.6762,-144.9756,3.83351,2011-03-30,0.70238,244.2704,22.82559
76.6741,-145.0771,3.83136,2011-03-31,0.7017,245.3576,22.78271
76.6754,-145.1706,3.83307,2011-03-31,0.6992,244.1716,22.67679
76.7252,-145.147,3.81093,,0.69903,242.2932,22.62509
76.7474,-145.0535,3.80599,2011-04-01,0.69366,242.293,22.46102
76.8041,-144.7148,3.80664,2011-04-02,0.69016,239.3273,22.34892
76.8051,-144.5847,3.80316,2011-04-02,0.6912,239.3273,22.37716
76.8043,-144.296,3.84912,2011-04-03,0.68815,239.3273,22.23904
76.8085,-144.255,3.81595,2011-04-03,0.6916,240.3156,22.40659
76.8079,-144.2433,3.81202,2011-04-04,0.68885,240.3156,22.37761
76.8091,-144.2422,3.81202,2011-04-04,0.69118,238.3389,22.47936
76.7938,-144.2401,3.82103,2011-04-05,0.68886,239.3274,22.34151
76.7858,-144.2381,3.8178,2011-04-05,0.68868,241.3042,22.49031
76.7759,-144.1922,3.80284,2011-04-06,0.68822,240.4148,22.22611
76.7741,-144.1656,3.79856,2011-04-06,0.68856,240.4148,22.29839
76.7795,-144.1419,3.79722,2011-04-07,0.68794,240.3159,22.32859
76.779,-144.142,3.79722,2011-04-07,0.68685,240.3159,22.41136
76.7635,-144.1747,3.7967,2011-04-08,0.68724,239.4265,22.25354
76.7549,-144.204,3.79548,2011-04-08,0.68426,239.3278,22.29878
76.7348,-144.249,3.79597,2011-04-09,0.689,241.2059,22.28266
76.7271,-144.2842,3.79689,2011-04-09,0.68581,241.4036,22.23739
76.7102,-144.3414,3.83034,2011-04-10,0.6895,241.305,22.34562
76.704,-144.3561,3.82944,2011-04-10,0.68854,242.1946,22.46489
76.6987,-144.3668,3.8303,2011-04-11,0.69101,242.2935,22.43206
76.6961,-144.3729,3.82719,2011-04-11,0.68907,243.183,22.50934
76.6883,-144.2942,3.82698,2011-04-12,0.69004,242.2936,22.43177
76.685,-144.2558,3.82515,2011-04-12,0.69029,242.2936,22.53389
76.6752,-144.1693,3.81773,2011-04-13,0.69036,241.4042,22.34115
76.6705,-144.1364,3.81671,2011-04-13,0.6911,243.2821,22.44243
76.6715,-143.9502,3.81561,2011-04-14,0.68826,241.3054,22.27409
76.673,-143.8735,3.81259,2011-04-14,0.68671,242.2937,22.26273
76.7032,-143.6512,3.82305,2011-04-15,0.68703,240.3167,22.10516
76.7134,-143.5198,3.82018,2011-04-15,0.67965,239.427,21.91473
88.235,-173.862,3.86412,2011-04-21,0.23314,96.9,5.5103
89.472,134.033,4.23101,,0.21452,89.0,4.76119
86.066,89.666,4.38743,2011-04-17,0.13912,71.2,2.14306
87.962,89.715,4.33899,2011-04-17,0.17355,79.1,3.33693
86.986,90.496,4.32026,2011-04-18,0.15005,65.3,2.26017
88.946,89.578,4.3187,,0.19399,81.1,3.95859
87.034,179.88,3.90668,,0.2078,85.1,4.48229
89.962,-33.579,4.22928,2011-04-19,0.22643,79.1,4.98467
85.114,-170.72,1.9935,,0.24033,110.8,5.90571
86.054,-173.945,3.87569,2011-04-20,0.22938,98.9,5.38108
71.8278,-131.768,1.99583,2011-07-24,0.53837,184.0,17.26862
72.3388,-134.003,2.71083,2011-07-24,0.57998,223.6,19.1972
70.6505,-140.0,2.52518,2011-07-26,0.59558,190.0,18.96056
70.8145,-140.001,2.62611,2011-07-26,0.58722,191.9,18.92167
71.0003,-140.001,2.6951,2011-07-26,0.6092,191.9,19.40367
71.5847,-139.999,3.00308,2011-07-27,0.63911,209.7,20.74524
72.6438,-144.724,3.64772,2011-07-27,0.68963,219.6,23.055
72.5002,-150.002,3.80681,2011-07-28,0.65861,205.8,21.48842
73.009,-149.98,3.82509,2011-07-28,0.70408,217.6,23.55694
73.9502,-150.042,3.82794,2011-07-28,0.76532,233.4,25.89239
74.9232,-150.064,3.84792,2011-07-29,0.7745,245.3,26.33425
75.0118,-150.041,3.83475,2011-07-29,0.77375,245.3,26.30688
75.3178,-153.236,3.84847,2011-07-31,0.76193,255.2,25.91187
75.9822,-149.879,3.83712,2011-07-31,0.75735,265.0,26.00776
76.9812,-149.948,3.83569,,0.7223,255.1,24.54878
78.0257,-149.874,3.82721,2011-08-02,0.66315,251.2,22.52293
79.0105,-150.0,3.84419,2011-08-02,0.6041,235.4,20.19273
78.3365,-153.222,3.83193,2011-08-03,0.66477,253.1,22.59477
78.029,-150.166,3.83265,2011-08-03,0.66896,255.1,22.72899
77.7175,-146.661,3.82595,2011-08-04,0.66022,259.1,22.52636
77.3198,-143.588,3.80043,2011-08-05,0.66166,239.3,22.21008
77.9513,-139.966,3.78044,2011-08-06,0.64999,221.5,21.68467
77.0797,-139.985,3.7451,2011-08-06,0.67757,225.5,22.65956
76.5352,-135.654,3.57333,2011-08-07,0.66893,223.5,22.34438
76.2267,-132.825,3.3684,2011-08-08,0.57954,211.7,19.12401
76.0163,-139.758,3.69224,,0.71129,233.4,23.93772
75.9777,-144.875,3.75412,2011-08-09,0.75919,247.2,22.48512
74.7073,-146.617,3.80433,,0.77606,247.3,26.3629
73.544,-145.138,3.74111,2011-08-10,0.74575,233.4,25.08479
74.2688,-143.294,3.73979,,0.75894,241.3,25.69657
74.0438,-140.078,3.64095,2011-08-11,0.72209,233.4,24.25976
74.9803,-140.018,3.71051,2011-08-12,0.72883,237.4,24.59329
74.511,-135.665,3.4911,,0.6368,217.6,21.11062
73.4558,-137.946,3.39921,2011-08-13,0.69569,223.5,23.25981
73.9828,-139.942,3.60692,2011-08-13,0.72463,235.4,24.41863
73.0028,-140.198,3.46887,,0.71479,223.6,23.88563
72.5422,-140.078,3.46259,2011-08-14,0.68028,219.6,22.59882
72.0008,-139.994,3.21225,2011-08-14,0.64586,201.8,21.14673
71.619,-140.042,3.02324,2011-08-14,0.6042,211.7,19.88905
70.572,-136.703,1.94337,2011-08-15,0.48275,178.1,15.05776
70.5447,-136.59,1.8536,2011-08-15,0.48362,164.2,14.95772
84.122,-58.008,1.94501,,0.36597,164.2,10.62674
84.938,-85.135,2.07825,,0.36602,144.4,10.54205
84.942,-74.996,1.02181,,0.35448,146.4,10.35519
83.956,-75.015,1.30967,2011-05-03,0.38006,154.3,11.08026
84.486,-26.281,1.46871,2011-05-05,0.29691,106.8,7.66862
83.978,-94.829,1.88668,2011-05-06,0.39389,162.2,11.80776
84.932,-95.064,1.49336,2011-05-06,0.37227,144.4,10.86416
85.107,-45.896,2.80612,,0.30864,120.7,7.56999
83.966,-84.869,1.80045,,0.38739,156.3,11.54175
83.601,-85.221,1.66669,2011-05-09,0.38756,152.3,11.49631
86.531,-36.767,3.63433,2011-05-10,0.25592,94.9,6.21075
86.082,-43.786,3.21924,,0.26691,100.9,6.6964
84.755,-57.38,0.83129,2011-04-30,0.33741,128.6,9.28102
85.843,-27.613,3.69498,,0.26055,96.9,6.36358
85.557,-34.114,2.58467,,0.27273,102.9,6.94045
84.157,-45.309,2.15086,,0.34185,128.6,9.50805
86.941,-56.442,1.2574,2011-05-02,0.27927,106.8,6.95083
86.032,-60.626,0.80884,,0.30311,118.7,8.03128
74.5196,-142.899,3.74419,2011-01-01,0.77512,249.2,24.82256
74.5148,-142.888,3.74397,2011-01-01,1.26872,388.6,43.67635
74.5012,-142.896,3.74351,,0.77829,249.2,24.91692
74.494,-142.911,3.74345,2011-01-02,1.28357,585.0,55.15581
74.4845,-143.087,3.74407,,0.78971,248.2,25.23312
74.4932,-143.256,3.74599,2011-01-03,1.02526,296.7,31.60929
74.578,-143.815,3.75745,2011-01-04,0.80199,258.1,25.81792
74.6242,-144.03,3.77219,2011-01-04,0.82544,285.8,19.82735
74.7837,-144.585,3.76702,2011-01-05,0.79954,256.2,25.62528
74.8374,-144.72,3.77309,2011-01-05,0.89001,280.9,20.27727
74.9292,-145.083,3.79257,2011-01-06,0.80444,256.1,25.87823
74.9379,-145.177,3.79662,,1.29197,415.2,44.63444
74.9462,-145.344,3.79794,2011-01-07,0.80254,257.1,25.82846
74.9476,-145.386,3.79451,2011-01-07,1.90647,704.4,84.20412
74.9353,-145.461,3.78356,2011-01-08,0.80226,261.1,25.92498
74.9235,-145.45,3.78634,2011-01-08,1.61056,614.6,66.78859
74.8869,-145.282,3.80138,2011-01-09,0.80423,259.1,25.92966
74.8821,-145.221,3.80018,2011-01-09,1.66898,704.4,71.85555
74.9205,-145.192,3.79863,2011-01-10,0.80936,262.1,26.13511
74.9434,-145.236,3.79819,2011-01-10,1.41841,437.9,50.15707
74.9284,-145.443,3.7866,,0.80455,260.1,25.96573
74.9175,-145.477,3.78114,2011-01-11,1.62873,527.8,64.17162
74.9019,-145.509,3.77597,2011-01-12,0.80361,260.1,25.95185
74.8962,-145.509,3.77637,2011-01-12,1.34818,344.1,45.32458
74.887,-145.481,3.78327,2011-01-13,0.80365,260.1,25.95357
74.8889,-145.458,3.7882,2011-01-13,1.63435,677.8,73.57416
74.9388,-145.359,3.7975,2011-01-14,0.807,259.1,25.99992
74.9456,-145.258,3.7983,,1.43844,499.1,52.91106
74.9273,-144.959,3.78575,2011-01-15,0.80906,260.1,26.09779
74.8915,-144.948,3.78691,,1.02235,324.3,32.68323
74.8164,-145.008,3.79304,,0.80192,257.1,25.86005
74.8,-144.998,3.7933,2011-01-16,1.72567,569.2,67.77942
74.792,-144.664,3.7705,2011-01-17,0.80693,258.1,25.97411
74.7449,-144.589,3.7697,2011-01-17,1.02054,292.7,31.93149
74.6678,-144.403,3.77493,2011-01-18,0.80027,262.1,25.81556
74.6459,-144.271,3.77101,,0.95859,316.4,30.41122
74.5275,-144.132,3.75513,2011-01-19,0.79685,262.1,25.72867
74.4966,-144.056,3.74833,2011-01-19,0.96482,320.4,30.655
74.4578,-143.958,3.73415,2011-01-20,0.78064,255.2,25.13829
74.457,-143.965,3.73326,2011-01-20,1.38564,706.4,63.26765
74.4574,-143.944,3.73351,2011-01-21,0.77663,256.2,24.97828
74.4578,-143.944,3.73351,2011-01-21,1.27657,650.1,57.09839
74.4584,-143.947,3.73351,2011-01-22,0.77813,257.1,25.06521
74.4584,-143.948,3.73351,,1.22091,395.5,42.13862
74.4584,-143.949,3.73351,,0.77955,257.1,25.12117
74.4586,-143.949,3.73351,,1.17332,342.1,39.18678
74.4586,-143.94,3.7344,2011-01-24,0.78463,257.1,25.27314
74.4592,-143.94,3.7344,2011-01-24,1.07887,341.1,35.78024
74.4721,-143.923,3.73756,2011-01-25,0.78563,259.1,25.3211
74.4901,-143.861,3.74203,2011-01-25,0.97374,335.2,31.24363
74.5237,-143.705,3.75012,2011-01-26,0.78013,265.1,25.26544
74.5211,-143.702,3.7494,2011-01-26,1.1111,360.9,37.43058
74.4923,-143.712,3.74499,,0.7776,259.1,25.08249
74.4855,-143.704,3.74487,2011-01-27,1.17785,350.0,39.5719
74.493,-143.622,3.74641,2011-01-28,0.78715,258.1,25.38387
74.4903,-143.549,3.74667,2011-01-28,1.2741,593.9,52.7568
74.4874,-143.519,3.74676,2011-01-29,0.77552,253.2,24.93601
74.4876,-143.524,3.74719,2011-01-29,1.30557,344.1,44.04194
74.5217,-143.686,3.74958,2011-01-30,0.78708,267.0,25.48184
74.5524,-143.802,3.75474,,0.93953,316.4,28.89112
74.6205,-143.849,3.76144,2011-01-31,0.78683,264.1,25.48576
74.6244,-143.843,3.76152,2011-01-31,1.11552,458.7,40.95266
74.6399,-143.83,3.76246,2011-02-01,0.78276,261.1,25.26466
74.6341,-143.838,3.76205,2011-02-01,1.16929,620.5,50.67961
74.623,-144.082,3.76389,2011-02-02,0.49966,267.0,6.61942
74.614,-144.186,3.76534,,0.61084,380.7,9.08974
74.6122,-144.275,3.7677,2011-02-03,0.78108,262.1,25.24689
74.6149,-144.281,3.76774,2011-02-03,1.1246,353.0,37.66415
74.6,-144.054,3.76462,2011-02-04,0.782,267.0,25.33007
74.5906,-143.92,3.76223,2011-02-04,1.20542,361.9,40.29214
