Latitude,Longitude,Depth
61.5,-7.5,1.3429683837890625
61.5,-6.75,1.9626171875
61.5,-6.0,2.630568359375
61.5,-5.25,2.80024658203125
61.5,-4.5,3.027277099609375
61.5,-3.75,2.9808125
61.5,-3.0,2.852747802734375
61.5,-2.25,2.806297119140625
61.5,-1.5,2.618588623046875
61.5,-0.75,2.4276748046875
61.5,0.0,2.41498095703125
61.5,0.75,2.301372314453125
61.5,1.5,2.0296470947265624
61.5,2.25,1.64335888671875
61.5,3.0,1.515094482421875
61.5,3.75,1.5296572265625
61.5,4.5,1.4180177001953125
61.5,5.25,0.8664046630859376
61.75,-60.0,1.049938232421875
61.75,-59.25,1.0089483032226565
61.75,-58.5,1.229265869140625
61.75,-57.75,1.7442518310546875
61.75,-57.0,2.130130126953125
61.75,-56.25,2.235857421875
61.75,-55.5,2.079951904296875
61.75,-54.75,1.57063525390625
61.75,-54.0,1.353030517578125
61.75,-53.25,1.6325587158203123
61.75,-52.5,1.30873876953125
61.75,-39.75,1.451569091796875
61.75,-39.0,1.9265294189453128
61.75,-38.25,1.8018819580078125
61.75,-37.5,1.824776123046875
61.75,-36.75,2.344927001953125
61.75,-36.0,2.46253662109375
61.75,-35.25,2.570699951171875
61.75,-34.5,2.70744189453125
61.75,-33.75,2.8028232421875
61.75,-33.0,2.920871826171875
61.75,-32.25,2.8500185546875
61.75,-31.5,2.568841552734375
61.75,-30.75,2.380144775390625
61.75,-30.0,2.14263134765625
61.75,-29.25,1.916003662109375
61.75,-28.5,1.777123046875
61.75,-27.75,1.17374755859375
61.75,-27.0,1.314660888671875
61.75,-26.25,1.20295458984375
61.75,-25.5,0.8627509155273437
61.75,-23.25,0.8103239135742187
61.75,-21.75,0.6231661376953125
61.75,-19.5,1.1668585205078126
61.75,-18.75,1.15853662109375
61.75,-18.0,0.8874020385742187
61.75,-17.25,1.085873046875
61.75,-16.5,1.379158203125
61.75,-15.75,1.472747802734375
61.75,-15.0,1.5248758544921874
61.75,-14.25,1.55226318359375
61.75,-13.5,0.9825418701171876
61.75,-12.75,0.5410416870117187
61.75,-9.75,0.5721888427734375
61.75,-9.0,0.6220031127929687
61.75,-8.25,0.8616580200195313
61.75,-7.5,1.354483642578125
61.75,-6.75,2.00031689453125
61.75,-6.0,2.64488623046875
61.75,-5.25,2.7981875
61.75,-4.5,3.03187744140625
61.75,-3.75,2.978395263671875
61.75,-3.0,2.857092041015625
61.75,-2.25,2.804576416015625
61.75,-1.5,2.61299462890625
61.75,-0.75,2.425988525390625
61.75,0.0,2.41498095703125
61.75,0.75,2.30153369140625
61.75,1.5,2.036466186523437
61.75,2.25,1.6478509521484377
61.75,3.0,1.4885679931640623
61.75,3.75,1.5411636962890625
61.75,4.5,1.4288997802734376
61.75,5.25,0.8768179931640625
62.0,-60.0,0.9052975463867188
62.0,-59.25,0.93128125
62.0,-58.5,1.09852294921875
62.0,-57.75,1.60777783203125
62.0,-57.0,1.885085205078125
62.0,-56.25,1.398085205078125
62.0,-55.5,1.838426025390625
62.0,-54.75,1.1411104736328126
62.0,-54.0,1.0717257080078124
62.0,-53.25,1.90009228515625
62.0,-39.0,1.40645947265625
62.0,-38.25,1.465871337890625
62.0,-37.5,1.6576759033203126
62.0,-36.75,2.0422630615234376
62.0,-36.0,2.17805078125
62.0,-35.25,2.4997548828125
62.0,-34.5,2.617187744140625
62.0,-33.75,2.752257080078125
62.0,-33.0,2.79995458984375
62.0,-32.25,2.829183349609375
62.0,-31.5,2.69485693359375
62.0,-30.75,2.4563564453125
62.0,-30.0,2.10032421875
62.0,-29.25,1.9317510986328128
62.0,-28.5,1.666953369140625
62.0,-27.75,1.6475311279296876
62.0,-27.0,1.2493382568359377
62.0,-26.25,0.9249660034179688
62.0,-15.75,0.9867523193359377
62.0,-15.0,1.350548583984375
62.0,-14.25,1.5659139404296876
62.0,-13.5,0.9947118530273438
62.0,-12.75,0.5348322143554688
62.0,-9.75,0.5749913330078125
62.0,-9.0,0.6243201293945313
62.0,-8.25,0.8746310424804687
62.0,-7.5,1.3693387451171877
62.0,-6.75,2.036250244140625
62.0,-6.0,2.656317138671875
62.0,-5.25,2.80227197265625
62.0,-4.5,3.03490185546875
62.0,-3.75,2.98105126953125
62.0,-3.0,2.871405029296875
62.0,-2.25,2.804576416015625
62.0,-1.5,2.61299462890625
62.0,-0.75,2.425988525390625
62.0,0.0,2.41498095703125
62.0,0.75,2.30153369140625
62.0,1.5,2.036466186523437
62.0,2.25,1.6478509521484377
62.0,3.0,1.476458740234375
62.0,3.75,1.5398665771484374
62.0,4.5,1.4163792724609374
62.0,5.25,0.887207763671875
62.25,-60.0,0.7738607788085937
62.25,-59.25,0.7192928466796875
62.25,-58.5,1.0749949951171875
62.25,-57.75,1.52019873046875
62.25,-57.0,1.564466796875
62.25,-56.25,1.2914676513671874
62.25,-55.5,1.3359356689453126
62.25,-54.75,1.1193040771484375
62.25,-54.0,1.0936649169921877
62.25,-53.25,1.24903515625
62.25,-39.75,0.5389944458007813
62.25,-36.75,1.6632303466796876
62.25,-36.0,1.9662501220703128
62.25,-35.25,2.35203076171875
62.25,-34.5,2.373155029296875
62.25,-33.75,2.633232421875
62.25,-33.0,2.77393994140625
62.25,-32.25,2.79232470703125
62.25,-31.5,2.799232666015625
62.25,-30.75,2.4439375
62.25,-30.0,2.184575439453125
62.25,-29.25,1.9402822265625
62.25,-28.5,1.6219658203125
62.25,-27.75,1.4974232177734377
62.25,-27.0,1.131451416015625
62.25,-26.25,0.6280604858398438
62.25,-14.25,1.137583984375
62.25,-13.5,1.051935791015625
62.25,-12.75,0.5397129516601562
62.25,-10.5,0.5034644165039063
62.25,-9.75,0.59754833984375
62.25,-9.0,0.627014892578125
62.25,-8.25,0.880095703125
62.25,-7.5,1.386426025390625
62.25,-6.75,2.0528037109375
62.25,-6.0,2.676615478515625
62.25,-5.25,2.80302587890625
62.25,-4.5,3.037874755859375
62.25,-3.75,2.974421142578125
62.25,-3.0,2.871405029296875
62.25,-2.25,2.80328515625
62.25,-1.5,2.61299462890625
62.25,-0.75,2.425988525390625
62.25,0.0,2.41498095703125
62.25,0.75,2.30153369140625
62.25,1.5,2.036466186523437
62.25,2.25,1.6555625
62.25,3.0,1.476458740234375
62.25,3.75,1.536511474609375
62.25,4.5,1.4128345947265626
62.25,5.25,0.905021484375
62.5,-60.0,0.6187747192382812
62.5,-59.25,0.5982743530273438
62.5,-58.5,1.0270264892578125
62.5,-57.75,1.18125390625
62.5,-57.0,1.15631640625
62.5,-56.25,0.9355747680664064
62.5,-55.5,1.167962890625
62.5,-54.75,1.2305653076171874
62.5,-54.0,1.2271805419921875
62.5,-53.25,0.7529966430664062
62.5,-36.0,1.776781982421875
62.5,-35.25,2.023132568359375
62.5,-34.5,2.240498779296875
62.5,-33.75,2.4956865234375
62.5,-33.0,2.608936279296875
62.5,-32.25,2.720420166015625
62.5,-31.5,2.75087939453125
62.5,-30.75,2.513866455078125
62.5,-30.0,2.209986328125
62.5,-29.25,1.73460009765625
62.5,-28.5,1.428369140625
62.5,-27.75,1.3087608642578126
62.5,-27.0,1.0551949462890624
62.5,-13.5,0.9005748901367188
62.5,-12.75,0.561754638671875
62.5,-10.5,0.5109786987304688
62.5,-9.75,0.6690520629882812
62.5,-9.0,0.7454586791992187
62.5,-8.25,1.04212744140625
62.5,-7.5,1.6043568115234377
62.5,-6.75,2.413984619140625
62.5,-6.0,3.066370361328125
62.5,-5.25,2.820991943359375
62.5,-4.5,3.0323759765625
62.5,-3.75,2.96900732421875
62.5,-3.0,2.88092138671875
62.5,-2.25,2.800251220703125
62.5,-1.5,2.6068486328125
62.5,-0.75,2.425988525390625
62.5,0.0,2.41498095703125
62.5,0.75,2.30153369140625
62.5,1.5,2.04445263671875
62.5,2.25,1.6604906005859374
62.5,3.0,1.460801025390625
62.5,3.75,1.5443665771484374
62.5,4.5,1.4409058837890625
62.5,5.25,0.9222501831054688
62.75,-59.25,0.5500362548828125
62.75,-58.5,0.9638689575195312
62.75,-57.75,0.9166876831054688
62.75,-57.0,0.8014601440429687
62.75,-56.25,0.7419541625976562
62.75,-55.5,1.078162841796875
62.75,-54.75,1.0918311767578126
62.75,-54.0,0.855138671875
62.75,-36.0,1.11432421875
62.75,-35.25,1.7642481689453124
62.75,-34.5,1.9942789306640625
62.75,-33.75,2.238379638671875
62.75,-33.0,2.38685498046875
62.75,-32.25,2.623138427734375
62.75,-31.5,2.71952490234375
62.75,-30.75,2.623724853515625
62.75,-30.0,2.104074951171875
62.75,-29.25,1.721576416015625
62.75,-28.5,1.399806884765625
62.75,-27.75,1.11748974609375
62.75,-27.0,0.730798583984375
62.75,-12.75,0.576548828125
62.75,-9.75,0.7811104736328125
62.75,-9.0,0.9549991455078124
62.75,-8.25,1.282463623046875
62.75,-7.5,1.743245849609375
62.75,-6.75,2.706270263671875
62.75,-6.0,3.447093017578125
62.75,-5.25,3.4578427734375
62.75,-4.5,3.2925126953125
62.75,-3.75,3.032159423828125
62.75,-3.0,2.942436279296875
62.75,-2.25,2.880658203125
62.75,-1.5,2.68382861328125
62.75,-0.75,2.583083251953125
62.75,0.0,2.496786376953125
62.75,0.75,2.37639892578125
62.75,1.5,2.30451806640625
