Numobs,Datetime,Y_meters,X_meters,Latitude,Longitude,Depth,Surf_DH,Surf_DH_err,ug,vg
1634,2013-06-01,2504258.5604359005,3154258.5604359005,82.74210246392259,-10.257249739444704,3.152333251953125,0.1592714943968248,0.0524389340644864,-0.0050181040985178,-0.0436449835693742
1728,2013-06-01,2504258.5604359005,3204258.5604359005,82.80867062273856,-6.727355614890584,3.925069580078125,0.1499556372652978,0.0543291044143335,-0.0013392320077532,-0.0144114506755408
1806,2013-06-01,2504258.5604359005,3254258.5604359005,82.84745884896145,-3.1454682011948267,2.607978271484375,0.1380612119667095,0.0532733697251836,0.005656714173328,-0.003897312978105
1837,2013-06-01,2504258.5604359005,3304258.5604359005,82.85801691659958,0.4611678408200595,3.633917724609375,0.1442192211731042,0.0487620089840318,-0.0023314326809245,0.004174454102162
1842,2013-06-01,2504258.5604359005,3354258.5604359005,82.84022058849787,4.064157641904053,3.977793701171875,0.1442056898112888,0.0445117125948662,-0.0005798710151971,-0.0011389802566381
1843,2013-06-01,2504258.5604359005,3404258.5604359005,82.79427885464321,7.635277265943614,3.934968505859375,0.1425427938090149,0.0419877243765016,-0.0092107894991544,-0.0043513272898233
1805,2013-06-01,2504258.5604359005,3454258.5604359005,82.72072179574464,11.14777520386314,3.189556640625,0.1378017555093869,0.0597780427969358,-0.0205619458411494,-0.0100173715832657
1784,2013-06-01,2504258.5604359005,3504258.5604359005,82.62037067655048,14.577508069820889,1.4141754150390624,0.127802410252982,0.0400633378278534,-0.0223206366161233,-0.0075417931465475
1700,2013-06-01,2504258.5604359005,3554258.5604359005,82.49429406867304,17.903798097921342,1.874598876953125,0.1267066152164151,0.041457081392924,0.0034779850815603,-0.0026828142010457
1887,2013-06-01,2554258.5604359005,3154258.5604359005,83.18494129451612,-10.930831526997938,3.498279052734375,0.1571446621495381,0.052098623976804,-0.0037248478021118,-0.0477909295034564
1976,2013-06-01,2554258.5604359005,3204258.5604359005,83.25585651798701,-7.17513041724736,2.394952392578125,0.1478048057229143,0.0680193833879053,0.0036202224637049,-0.0128886107004812
