Numobs,Datetime,Y_meters,X_meters,Latitude,Longitude,Depth,Surf_DH,Surf_DH_err,ug,vg
2263,2012-08-01,2504258.5604359005,3154258.5604359005,82.74210246392259,-10.257249739444704,3.152333251953125,0.1654401193263475,0.05849607994957,-0.0016386243724256,0.0097378004077556
2331,2012-08-01,2504258.5604359005,3204258.5604359005,82.80867062273856,-6.727355614890584,3.925069580078125,0.1784773619055032,0.0792395944980534,0.0190312738107993,-0.0018589670181321
2428,2012-08-01,2504258.5604359005,3254258.5604359005,82.84745884896145,-3.1454682011948267,2.607978271484375,0.1627041549622761,0.0414380725633784,-0.0056764244556272,-0.0054807589667433
2497,2012-08-01,2504258.5604359005,3304258.5604359005,82.85801691659958,0.4611678408200595,3.633917724609375,0.1704102874593683,0.056161120085078,0.0046897804055149,0.0079017418233225
2534,2012-08-01,2504258.5604359005,3354258.5604359005,82.84022058849787,4.064157641904053,3.977793701171875,0.1743349158662815,0.064166962042705,0.0074079476488238,0.0381967655951257
2581,2012-08-01,2504258.5604359005,3404258.5604359005,82.79427885464321,7.635277265943614,3.934968505859375,0.2266308432505427,0.0989517385005966,-0.0510456440121139,0.0006447705417961
2571,2012-08-01,2504258.5604359005,3454258.5604359005,82.72072179574464,11.14777520386314,3.189556640625,0.1752838374054911,0.0771962770879479,-0.0588030695096973,-0.0536741424895427
2560,2012-08-01,2504258.5604359005,3504258.5604359005,82.62037067655048,14.577508069820889,1.4141754150390624,0.1476503002247949,0.0420785183008676,-0.0582861165851616,-0.0298754626056412
2474,2012-08-01,2504258.5604359005,3554258.5604359005,82.49429406867304,17.903798097921342,1.874598876953125,0.1313324265823549,0.0391393244137127,-0.0339846244568716,0.0117971081917881
2400,2012-08-01,2554258.5604359005,3154258.5604359005,83.18494129451612,-10.930831526997938,3.498279052734375,0.1700785428281193,0.063802089999944,-0.0030077167633807,-0.005728326625396
2504,2012-08-01,2554258.5604359005,3204258.5604359005,83.25585651798701,-7.17513041724736,2.394952392578125,0.1526087749928934,0.0503277122708994,0.0135681327969711,-0.002169825811935
2577,2012-08-01,2554258.5604359005,3254258.5604359005,83.29721892191617,-3.356499069882729,3.241247314453125,0.1668820513168157,0.0603864038992966,0.0048168307880279,0.008789969766664
2667,2012-08-01,2554258.5604359005,3304258.5604359005,83.30848302596334,0.4921749904312472,3.5222607421875,0.16555886061441,0.0558990370769192,0.0177986139673223,0.0047205285785126
2767,2012-08-01,2554258.5604359005,3354258.5604359005,83.28949795599125,4.336419246606751,3.5107275390625,0.1738368699751819,0.0657856354490232,0.0049053420200681,0.0567941035818149
2788,2012-08-01,2554258.5604359005,3404258.5604359005,83.2405174229676,8.141997194313214,4.01499560546875,0.2492311588123982,0.097340287088473,0.0397266376064318,0.0355307247525867
2759,2012-08-01,2554258.5604359005,3454258.5604359005,83.16218300449302,11.876698596713728,3.787304443359375,0.2261775221042211,0.0954414770482285,-0.0438172828863125,-0.0139825007933197
2717,2012-08-01,2554258.5604359005,3504258.5604359005,83.05548322945884,15.511871812798429,4.02083349609375,0.2286367245027283,0.0964096136014745,-0.0509197300876949,-0.0276901248713046
2643,2012-08-01,2554258.5604359005,3554258.5604359005,82.92169431642624,19.02353013027208,4.026392822265625,0.185402593996651,0.0992111063904445,-0.0313460188660087,-0.0446459374440604
2478,2012-08-01,2554258.5604359005,3604258.560435901,82.7623103280922,22.39295413373856,3.99450048828125,0.1629122962769731,0.0972258130167215,0.0030334707381239,-0.021656870717185
2428,2012-08-01,2554258.5604359005,3654258.560435901,82.57897071734358,25.606804452822978,3.996781982421875,0.1535319795521465,0.1039139507536201,0.0036474622007114,-0.0159709472341729
