Numobs,Datetime,Y_meters,X_meters,Latitude,Longitude,Depth,Surf_DH,Surf_DH_err,ug,vg
198,1985-10-01,2504258.5604359005,3154258.5604359005,82.74210246392259,-10.257249739444704,3.152333251953125,0.1845017375808396,0.0712855679190898,0.0394037584805687,-0.0327112969239632
198,1985-10-01,2504258.5604359005,3204258.5604359005,82.80867062273856,-6.727355614890584,3.925069580078125,0.1655803703472317,0.0713390534086617,-0.01379709837797,-0.0067947676414615
198,1985-10-01,2504258.5604359005,3254258.5604359005,82.84745884896145,-3.1454682011948267,2.607978271484375,0.1745014299111192,0.06817673493759,0.0297165546503503,-0.0207687466387177
198,1985-10-01,2504258.5604359005,3304258.5604359005,82.85801691659958,0.4611678408200595,3.633917724609375,0.1350110593623696,0.0686139417851479,0.0004045852412842,-0.0291587392759635
198,1985-10-01,2504258.5604359005,3354258.5604359005,82.84022058849787,4.064157641904053,3.977793701171875,0.1315819910881531,0.0673435227330256,-0.0093609302328162,-0.0032973768220629
198,1985-10-01,2504258.5604359005,3404258.5604359005,82.79427885464321,7.635277265943614,3.934968505859375,0.1301577594899591,0.0628837744635815,-0.0140366969950278,0.0027766588872154
198,1985-10-01,2504258.5604359005,3454258.5604359005,82.72072179574464,11.14777520386314,3.189556640625,0.1356684548055816,0.0566477242229673,-0.007357046984326,0.0054832160217287
198,1985-10-01,2504258.5604359005,3504258.5604359005,82.62037067655048,14.577508069820889,1.4141754150390624,0.1382262140350502,0.0446428105285285,-0.0203423055743131,-0.008720248882366
198,1985-10-01,2504258.5604359005,3554258.5604359005,82.49429406867304,17.903798097921342,1.874598876953125,0.1228396244651773,0.041944363752867,-0.0119148776978621,0.0076503235884408
198,1985-10-01,2554258.5604359005,3154258.5604359005,83.18494129451612,-10.930831526997938,3.498279052734375,0.1595784924074432,0.0690230017679595,0.0225326749272062,0.0044500278953998
198,1985-10-01,2554258.5604359005,3204258.5604359005,83.25585651798701,-7.17513041724736,2.394952392578125,0.1987979996183665,0.0690124446162521,0.0120734200025147,-0.0031635301704782
198,1985-10-01,2554258.5604359005,3254258.5604359005,83.29721892191617,-3.356499069882729,3.241247314453125,0.154918119542458,0.0684965628725412,0.0069774910973054,-0.0385855809497201
198,1985-10-01,2554258.5604359005,3304258.5604359005,83.30848302596334,0.4921749904312472,3.5222607421875,0.1419506394659011,0.0661815603826379,-0.0203142690965801,-0.0126433075388362
198,1985-10-01,2554258.5604359005,3354258.5604359005,83.28949795599125,4.336419246606751,3.5107275390625,0.1362905633880864,0.0649146389224822,-0.0117188361755864,-0.0026951557718382
198,1985-10-01,2554258.5604359005,3404258.5604359005,83.2405174229676,8.141997194313214,4.01499560546875,0.137979982950363,0.0617369512686475,-0.010883280411927,0.006248388163097
198,1985-10-01,2554258.5604359005,3454258.5604359005,83.16218300449302,11.876698596713728,3.787304443359375,0.1454951240461985,0.0613676492675467,-0.0086135567264002,0.0098176022711523
198,1985-10-01,2554258.5604359005,3504258.5604359005,83.05548322945884,15.511871812798429,4.02083349609375,0.1524400547243844,0.0581769579483583,-0.0117998170682709,0.0046853203310735
198,1985-10-01,2554258.5604359005,3554258.5604359005,82.92169431642624,19.02353013027208,4.026392822265625,0.1523944645348518,0.0617899004146658,-0.0219958718821457,0.0005827703438338
198,1985-10-01,2554258.5604359005,3604258.560435901,82.7623103280922,22.39295413373856,3.99450048828125,0.153297965876623,0.0542833105388886,-0.0049062245938208,-0.0057012633763883
198,1985-10-01,2554258.5604359005,3654258.560435901,82.57897071734358,25.606804452822978,3.996781982421875,0.1440043896580016,0.0472707367088946,0.0029920668247288,0.001308914245973
197,1985-10-01,2604258.5604359005,3104258.5604359005,83.52028293708476,-15.596334267202732,3.394971923828125,0.1640580443001104,0.0722671989834816,0.017426642272704,-0.0212766766278204
198,1985-10-01,2604258.5604359005,3154258.5604359005,83.62660469021854,-11.697781085403928,3.8320205078125,0.1513124293182996,0.0715543086941443,0.0040801476071885,-0.0110319178381086
198,1985-10-01,2604258.5604359005,3204258.5604359005,83.70246885856169,-7.6863804835996,3.407413818359375,0.1477943414696305,0.0682528845563534,0.03284332799049,0.0087552359094857
198,1985-10-01,2604258.5604359005,3254258.5604359005,83.7467715585851,-3.597842726796847,2.88060693359375,0.1642216326499088,0.0679908053673735,-0.0096356283295009,0.0116277270970131
198,1985-10-01,2604258.5604359005,3304258.5604359005,83.75884339092786,0.5276521725973109,2.67988720703125,0.1649403470245752,0.067411994601163,-0.0169075161646452,-0.010426320191752
198,1985-10-01,2604258.5604359005,3354258.5604359005,83.73849867869528,4.647692350579396,3.514279296875,0.1488468459441598,0.0644530834130521,-0.0127284636038099,-0.0127159091726141
198,1985-10-01,2604258.5604359005,3404258.5604359005,83.68604952628118,8.720199077017234,3.5725625,0.1461900244671037,0.0625716740534142,-0.0058582594053949,-0.0003335060767004
198,1985-10-01,2604258.5604359005,3454258.5604359005,83.6022822878641,12.705942145077303,4.00690771484375,0.1483551215754641,0.0578594089704918,-0.0011903725783938,0.006384562516155
198,1985-10-01,2604258.5604359005,3504258.5604359005,83.48840045780472,16.57064229784809,4.0011513671875,0.1556019642303781,0.0613833367884699,0.0031983051556137,0.0046580180027172
198,1985-10-01,2604258.5604359005,3554258.5604359005,83.34594323399034,20.286404577815485,3.980875732421875,0.1552203109406793,0.0553233533324444,-0.0041172227249064,0.0007438019763952
