Datetime,Latitude,Longitude,Dynamic_Height
2011-09-01 00:00:00,60.0,-68.25,nan
2011-09-01 00:00:00,60.0,-67.5,nan
2011-09-01 00:00:00,60.0,-66.75,nan
2011-09-01 00:00:00,60.0,-66.0,nan
2011-09-01 00:00:00,60.0,-65.25,nan
2011-09-01 00:00:00,60.0,-64.5,nan
2011-09-01 00:00:00,60.0,-63.75,nan
2011-09-01 00:00:00,60.0,-63.0,nan
2011-09-01 00:00:00,60.0,-62.25,nan
2011-09-01 00:00:00,60.0,-61.5,nan
2011-09-01 00:00:00,60.0,-60.75,nan
2011-09-01 00:00:00,60.0,-60.0,nan
2011-09-01 00:00:00,60.0,-59.25,nan
2011-09-01 00:00:00,60.0,-58.5,nan
2011-09-01 00:00:00,60.0,-57.75,nan
2011-09-01 00:00:00,60.0,-57.0,nan
2011-09-01 00:00:00,60.0,-56.25,nan
2011-09-01 00:00:00,60.0,-55.5,nan
2011-09-01 00:00:00,60.0,-54.75,nan
2011-09-01 00:00:00,60.0,-54.0,nan
2011-09-01 00:00:00,60.0,-53.25,nan
2011-09-01 00:00:00,60.0,-52.5,nan
2011-09-01 00:00:00,60.0,-51.75,nan
2011-09-01 00:00:00,60.0,-51.0,nan
2011-09-01 00:00:00,60.0,-50.25,nan
2011-09-01 00:00:00,60.0,-49.5,nan
2011-09-01 00:00:00,60.0,-48.75,nan
2011-09-01 00:00:00,60.0,-48.0,nan
2011-09-01 00:00:00,60.0,-47.25,nan
2011-09-01 00:00:00,60.0,-46.5,nan
2011-09-01 00:00:00,60.0,-45.75,nan
2011-09-01 00:00:00,60.0,-45.0,nan
2011-09-01 00:00:00,60.0,-44.25,nan
2011-09-01 00:00:00,60.0,-43.5,nan
2011-09-01 00:00:00,60.0,-42.75,nan
2011-09-01 00:00:00,60.0,-42.0,nan
2011-09-01 00:00:00,60.0,-41.25,nan
2011-09-01 00:00:00,60.0,-40.5,nan
2011-09-01 00:00:00,60.0,-39.75,nan
2011-09-01 00:00:00,60.0,-39.0,nan
2011-09-01 00:00:00,60.0,-38.25,nan
2011-09-01 00:00:00,60.0,-37.5,nan
2011-09-01 00:00:00,60.0,-36.75,nan
2011-09-01 00:00:00,60.0,-36.0,nan
2011-09-01 00:00:00,60.0,-35.25,nan
2011-09-01 00:00:00,60.0,-34.5,nan
2011-09-01 00:00:00,60.0,-33.75,nan
2011-09-01 00:00:00,60.0,-33.0,nan
2011-09-01 00:00:00,60.0,-32.25,nan
2011-09-01 00:00:00,60.0,-31.5,nan
2011-09-01 00:00:00,60.0,-30.75,nan
2011-09-01 00:00:00,60.0,-30.0,nan
2011-09-01 00:00:00,60.0,-29.25,nan
2011-09-01 00:00:00,60.0,-28.5,nan
2011-09-01 00:00:00,60.0,-27.75,nan
2011-09-01 00:00:00,60.0,-27.0,nan
2011-09-01 00:00:00,60.0,-26.25,nan
2011-09-01 00:00:00,60.0,-25.5,nan
2011-09-01 00:00:00,60.0,-24.75,nan
2011-09-01 00:00:00,60.0,-24.0,nan
2011-09-01 00:00:00,60.0,-23.25,nan
2011-09-01 00:00:00,60.0,-22.5,nan
2011-09-01 00:00:00,60.0,-21.75,nan
2011-09-01 00:00:00,60.0,-21.0,nan
2011-09-01 00:00:00,60.0,-20.25,nan
2011-09-01 00:00:00,60.0,-19.5,nan
2011-09-01 00:00:00,60.0,-18.75,nan
2011-09-01 00:00:00,60.0,-18.0,nan
2011-09-01 00:00:00,60.0,-17.25,nan
2011-09-01 00:00:00,60.0,-16.5,nan
2011-09-01 00:00:00,60.0,-15.75,nan
2011-09-01 00:00:00,60.0,-15.0,nan
2011-09-01 00:00:00,60.0,-14.25,nan
2011-09-01 00:00:00,60.0,-13.5,nan
2011-09-01 00:00:00,60.0,-12.75,nan
2011-09-01 00:00:00,60.0,-12.0,nan
2011-09-01 00:00:00,60.0,-11.25,nan
2011-09-01 00:00:00,60.0,-10.5,nan
2011-09-01 00:00:00,60.0,-9.75,nan
2011-09-01 00:00:00,60.0,-9.0,nan
2011-09-01 00:00:00,60.0,-8.25,nan
2011-09-01 00:00:00,60.0,-7.5,nan
2011-09-01 00:00:00,60.0,-6.75,nan
2011-09-01 00:00:00,60.0,-6.0,nan
2011-09-01 00:00:00,60.0,-5.25,nan
2011-09-01 00:00:00,60.0,-4.5,nan
2011-09-01 00:00:00,60.0,-3.75,nan
2011-09-01 00:00:00,60.0,-3.0,nan
2011-09-01 00:00:00,60.0,-2.25,nan
2011-09-01 00:00:00,60.0,-1.5,nan
2011-09-01 00:00:00,60.0,-0.75,nan
2011-09-01 00:00:00,60.0,0.0,nan
2011-09-01 00:00:00,60.0,0.75,nan
2011-09-01 00:00:00,60.0,1.5,nan
2011-09-01 00:00:00,60.0,2.25,nan
2011-09-01 00:00:00,60.0,3.0,nan
2011-09-01 00:00:00,60.0,3.75,nan
2011-09-01 00:00:00,60.0,4.5,nan
2011-09-01 00:00:00,60.0,5.25,nan
2011-09-01 00:00:00,60.0,6.0,nan
2011-09-01 00:00:00,60.0,6.75,nan
2011-09-01 00:00:00,60.0,7.5,nan
2011-09-01 00:00:00,60.0,8.25,nan
2011-09-01 00:00:00,60.0,9.0,nan
2011-09-01 00:00:00,60.0,9.75,nan
2011-09-01 00:00:00,60.0,10.5,nan
2011-09-01 00:00:00,60.0,11.25,nan
2011-09-01 00:00:00,60.0,12.0,nan
2011-09-01 00:00:00,60.0,12.75,nan
2011-09-01 00:00:00,60.0,13.5,nan
2011-09-01 00:00:00,60.0,14.25,nan
2011-09-01 00:00:00,60.0,15.0,nan
2011-09-01 00:00:00,60.0,15.75,nan
2011-09-01 00:00:00,60.0,16.5,nan
2011-09-01 00:00:00,60.0,17.25,nan
2011-09-01 00:00:00,60.0,18.0,nan
2011-09-01 00:00:00,60.0,18.75,nan
2011-09-01 00:00:00,60.0,19.5,nan
2011-09-01 00:00:00,60.0,20.25,nan
2011-09-01 00:00:00,60.0,21.0,nan
2011-09-01 00:00:00,60.0,21.75,nan
2011-09-01 00:00:00,60.0,22.5,nan
2011-09-01 00:00:00,60.0,23.25,nan
2011-09-01 00:00:00,60.0,24.0,nan
2011-09-01 00:00:00,60.0,24.75,nan
2011-09-01 00:00:00,60.0,25.5,nan
2011-09-01 00:00:00,60.0,26.25,nan
2011-09-01 00:00:00,60.0,27.0,nan
2011-09-01 00:00:00,60.0,27.75,nan
2011-09-01 00:00:00,60.0,28.5,nan
2011-09-01 00:00:00,60.0,29.25,nan
2011-09-01 00:00:00,60.0,30.0,nan
2011-09-01 00:00:00,60.0,30.75,nan
2011-09-01 00:00:00,60.0,31.5,nan
2011-09-01 00:00:00,60.0,32.25,nan
2011-09-01 00:00:00,60.0,33.0,nan
2011-09-01 00:00:00,60.0,33.75,nan
2011-09-01 00:00:00,60.0,34.5,nan
2011-09-01 00:00:00,60.0,35.25,nan
2011-09-01 00:00:00,60.0,36.0,nan
2011-09-01 00:00:00,60.0,36.75,nan
2011-09-01 00:00:00,60.0,37.5,nan
2011-09-01 00:00:00,60.0,38.25,nan
2011-09-01 00:00:00,60.0,39.0,nan
2011-09-01 00:00:00,60.0,39.75,nan
2011-09-01 00:00:00,60.0,40.5,nan
2011-09-01 00:00:00,60.0,41.25,nan
2011-09-01 00:00:00,60.0,42.0,nan
2011-09-01 00:00:00,60.0,42.75,nan
2011-09-01 00:00:00,60.0,43.5,nan
2011-09-01 00:00:00,60.0,44.25,nan
2011-09-01 00:00:00,60.0,45.0,nan
2011-09-01 00:00:00,60.0,45.75,nan
2011-09-01 00:00:00,60.0,46.5,nan
2011-09-01 00:00:00,60.0,47.25,nan
2011-09-01 00:00:00,60.0,48.0,nan
2011-09-01 00:00:00,60.0,48.75,nan
2011-09-01 00:00:00,60.0,49.5,nan
2011-09-01 00:00:00,60.0,50.25,nan
2011-09-01 00:00:00,60.0,51.0,nan
2011-09-01 00:00:00,60.0,51.75,nan
2011-09-01 00:00:00,60.0,52.5,nan
2011-09-01 00:00:00,60.0,53.25,nan
2011-09-01 00:00:00,60.0,54.0,nan
2011-09-01 00:00:00,60.0,54.75,nan
2011-09-01 00:00:00,60.0,55.5,nan
2011-09-01 00:00:00,60.0,56.25,nan
2011-09-01 00:00:00,60.0,57.0,nan
2011-09-01 00:00:00,60.0,57.75,nan
2011-09-01 00:00:00,60.0,58.5,nan
2011-09-01 00:00:00,60.0,59.25,nan
2011-09-01 00:00:00,60.0,60.0,nan
2011-09-01 00:00:00,60.0,60.75,nan
2011-09-01 00:00:00,60.0,61.5,nan
2011-09-01 00:00:00,60.0,62.25,nan
2011-09-01 00:00:00,60.0,63.0,nan
2011-09-01 00:00:00,60.0,63.75,nan
2011-09-01 00:00:00,60.0,64.5,nan
2011-09-01 00:00:00,60.0,65.25,nan
2011-09-01 00:00:00,60.0,66.0,nan
2011-09-01 00:00:00,60.0,66.75,nan
2011-09-01 00:00:00,60.0,67.5,nan
2011-09-01 00:00:00,60.0,68.25,nan
2011-09-01 00:00:00,60.0,69.0,nan
2011-09-01 00:00:00,60.0,69.75,nan
2011-09-01 00:00:00,60.0,70.5,nan
2011-09-01 00:00:00,60.0,71.25,nan
2011-09-01 00:00:00,60.0,72.0,nan
2011-09-01 00:00:00,60.0,72.75,nan
2011-09-01 00:00:00,60.0,73.5,nan
2011-09-01 00:00:00,60.0,74.25,nan
2011-09-01 00:00:00,60.0,75.0,nan
2011-09-01 00:00:00,60.0,75.75,nan
2011-09-01 00:00:00,60.0,76.5,nan
2011-09-01 00:00:00,60.0,77.25,nan
2011-09-01 00:00:00,60.0,78.0,nan
2011-09-01 00:00:00,60.0,78.75,nan
2011-09-01 00:00:00,60.0,79.5,nan
2011-09-01 00:00:00,60.0,80.25,nan
2011-09-01 00:00:00,60.0,81.0,nan
2011-09-01 00:00:00,60.0,81.75,nan
2011-09-01 00:00:00,60.0,82.5,nan
2011-09-01 00:00:00,60.0,83.25,nan
2011-09-01 00:00:00,60.0,84.0,nan
2011-09-01 00:00:00,60.0,84.75,nan
2011-09-01 00:00:00,60.0,85.5,nan
2011-09-01 00:00:00,60.0,86.25,nan
2011-09-01 00:00:00,60.0,87.0,nan
2011-09-01 00:00:00,60.0,87.75,nan
2011-09-01 00:00:00,60.0,88.5,nan
2011-09-01 00:00:00,60.0,89.25,nan
2011-09-01 00:00:00,60.0,90.0,nan
2011-09-01 00:00:00,60.0,90.75,nan
2011-09-01 00:00:00,60.0,91.5,nan
2011-09-01 00:00:00,60.0,92.25,nan
2011-09-01 00:00:00,60.0,93.0,nan
2011-09-01 00:00:00,60.0,93.75,nan
2011-09-01 00:00:00,60.0,94.5,nan
2011-09-01 00:00:00,60.0,95.25,nan
2011-09-01 00:00:00,60.0,96.0,nan
2011-09-01 00:00:00,60.0,96.75,nan
2011-09-01 00:00:00,60.0,97.5,nan
2011-09-01 00:00:00,60.0,98.25,nan
2011-09-01 00:00:00,60.0,99.0,nan
2011-09-01 00:00:00,60.0,99.75,nan
2011-09-01 00:00:00,60.0,100.5,nan
2011-09-01 00:00:00,60.0,101.25,nan
2011-09-01 00:00:00,60.0,102.0,nan
2011-09-01 00:00:00,60.0,102.75,nan
2011-09-01 00:00:00,60.0,103.5,nan
2011-09-01 00:00:00,60.0,104.25,nan
2011-09-01 00:00:00,60.0,105.0,nan
2011-09-01 00:00:00,60.0,105.75,nan
2011-09-01 00:00:00,60.0,106.5,nan
2011-09-01 00:00:00,60.0,107.25,nan
2011-09-01 00:00:00,60.0,108.0,nan
2011-09-01 00:00:00,60.0,108.75,nan
2011-09-01 00:00:00,60.0,109.5,nan
2011-09-01 00:00:00,60.0,110.25,nan
2011-09-01 00:00:00,60.0,111.0,nan
2011-09-01 00:00:00,60.0,111.75,nan
2011-09-01 00:00:00,60.0,112.5,nan
2011-09-01 00:00:00,60.0,113.25,nan
2011-09-01 00:00:00,60.0,114.0,nan
2011-09-01 00:00:00,60.0,114.75,nan
2011-09-01 00:00:00,60.0,115.5,nan
2011-09-01 00:00:00,60.0,116.25,nan
2011-09-01 00:00:00,60.0,117.0,nan
2011-09-01 00:00:00,60.0,117.75,nan
2011-09-01 00:00:00,60.0,118.5,nan
2011-09-01 00:00:00,60.0,119.25,nan
2011-09-01 00:00:00,60.0,120.0,nan
2011-09-01 00:00:00,60.0,120.75,nan
2011-09-01 00:00:00,60.0,121.5,nan
2011-09-01 00:00:00,60.0,122.25,nan
2011-09-01 00:00:00,60.0,123.0,nan
2011-09-01 00:00:00,60.0,123.75,nan
2011-09-01 00:00:00,60.0,124.5,nan
2011-09-01 00:00:00,60.0,125.25,nan
2011-09-01 00:00:00,60.0,126.0,nan
2011-09-01 00:00:00,60.0,126.75,nan
2011-09-01 00:00:00,60.0,127.5,nan
2011-09-01 00:00:00,60.0,128.25,nan
2011-09-01 00:00:00,60.0,129.0,nan
2011-09-01 00:00:00,60.0,129.75,nan
2011-09-01 00:00:00,60.0,130.5,nan
2011-09-01 00:00:00,60.0,131.25,nan
2011-09-01 00:00:00,60.0,132.0,nan
2011-09-01 00:00:00,60.0,132.75,nan
2011-09-01 00:00:00,60.0,133.5,nan
2011-09-01 00:00:00,60.0,134.25,nan
2011-09-01 00:00:00,60.0,135.0,nan
2011-09-01 00:00:00,60.0,135.75,nan
2011-09-01 00:00:00,60.0,136.5,nan
2011-09-01 00:00:00,60.0,137.25,nan
2011-09-01 00:00:00,60.0,138.0,nan
2011-09-01 00:00:00,60.0,138.75,nan
2011-09-01 00:00:00,60.0,139.5,nan
2011-09-01 00:00:00,60.0,140.25,nan
2011-09-01 00:00:00,60.0,141.0,nan
2011-09-01 00:00:00,60.0,141.75,nan
2011-09-01 00:00:00,60.0,142.5,nan
2011-09-01 00:00:00,60.0,143.25,nan
2011-09-01 00:00:00,60.0,144.0,nan
2011-09-01 00:00:00,60.0,144.75,nan
2011-09-01 00:00:00,60.0,145.5,nan
2011-09-01 00:00:00,60.0,146.25,nan
2011-09-01 00:00:00,60.0,147.0,nan
2011-09-01 00:00:00,60.0,147.75,nan
2011-09-01 00:00:00,60.0,148.5,nan
2011-09-01 00:00:00,60.0,149.25,nan
2011-09-01 00:00:00,60.0,150.0,nan
2011-09-01 00:00:00,60.0,150.75,nan
2011-09-01 00:00:00,60.0,151.5,nan
2011-09-01 00:00:00,60.0,152.25,nan
2011-09-01 00:00:00,60.0,153.0,nan
2011-09-01 00:00:00,60.0,153.75,nan
2011-09-01 00:00:00,60.0,154.5,nan
2011-09-01 00:00:00,60.0,155.25,nan
2011-09-01 00:00:00,60.0,156.0,nan
2011-09-01 00:00:00,60.0,156.75,nan
2011-09-01 00:00:00,60.0,157.5,nan
2011-09-01 00:00:00,60.0,158.25,nan
2011-09-01 00:00:00,60.0,159.0,nan
2011-09-01 00:00:00,60.0,159.75,nan
2011-09-01 00:00:00,60.0,160.5,nan
2011-09-01 00:00:00,60.0,161.25,nan
2011-09-01 00:00:00,60.0,162.0,nan
2011-09-01 00:00:00,60.0,162.75,nan
2011-09-01 00:00:00,60.0,163.5,nan
2011-09-01 00:00:00,60.0,164.25,nan
2011-09-01 00:00:00,60.0,165.0,nan
2011-09-01 00:00:00,60.0,165.75,nan
2011-09-01 00:00:00,60.0,166.5,nan
2011-09-01 00:00:00,60.0,167.25,nan
2011-09-01 00:00:00,60.0,168.0,nan
2011-09-01 00:00:00,60.0,168.75,nan
2011-09-01 00:00:00,60.0,169.5,nan
2011-09-01 00:00:00,60.0,170.25,nan
2011-09-01 00:00:00,60.0,171.0,nan
2011-09-01 00:00:00,60.0,171.75,nan
2011-09-01 00:00:00,60.0,172.5,nan
2011-09-01 00:00:00,60.0,173.25,nan
2011-09-01 00:00:00,60.0,174.0,nan
2011-09-01 00:00:00,60.0,174.75,nan
2011-09-01 00:00:00,60.0,175.5,nan
2011-09-01 00:00:00,60.0,176.25,nan
2011-09-01 00:00:00,60.0,177.0,nan
2011-09-01 00:00:00,60.0,177.75,nan
2011-09-01 00:00:00,60.0,178.5,nan
2011-09-01 00:00:00,60.0,179.25,nan
2011-09-01 00:00:00,60.0,180.0,nan
2011-09-01 00:00:00,60.25,-179.25,nan
2011-09-01 00:00:00,60.25,-178.5,nan
2011-09-01 00:00:00,60.25,-177.75,nan
2011-09-01 00:00:00,60.25,-177.0,nan
2011-09-01 00:00:00,60.25,-176.25,nan
2011-09-01 00:00:00,60.25,-175.5,nan
2011-09-01 00:00:00,60.25,-174.75,nan
2011-09-01 00:00:00,60.25,-174.0,nan
2011-09-01 00:00:00,60.25,-173.25,nan
2011-09-01 00:00:00,60.25,-172.5,nan
2011-09-01 00:00:00,60.25,-171.75,nan
2011-09-01 00:00:00,60.25,-171.0,nan
2011-09-01 00:00:00,60.25,-170.25,nan
2011-09-01 00:00:00,60.25,-169.5,nan
2011-09-01 00:00:00,60.25,-168.75,nan
2011-09-01 00:00:00,60.25,-168.0,nan
2011-09-01 00:00:00,60.25,-167.25,nan
2011-09-01 00:00:00,60.25,-166.5,nan
2011-09-01 00:00:00,60.25,-165.75,nan
2011-09-01 00:00:00,60.25,-165.0,nan
2011-09-01 00:00:00,60.25,-164.25,nan
2011-09-01 00:00:00,60.25,-163.5,nan
2011-09-01 00:00:00,60.25,-162.75,nan
2011-09-01 00:00:00,60.25,-162.0,nan
2011-09-01 00:00:00,60.25,-161.25,nan
2011-09-01 00:00:00,60.25,-160.5,nan
2011-09-01 00:00:00,60.25,-159.75,nan
2011-09-01 00:00:00,60.25,-159.0,nan
2011-09-01 00:00:00,60.25,-158.25,nan
2011-09-01 00:00:00,60.25,-157.5,nan
2011-09-01 00:00:00,60.25,-156.75,nan
2011-09-01 00:00:00,60.25,-156.0,nan
2011-09-01 00:00:00,60.25,-155.25,nan
2011-09-01 00:00:00,60.25,-154.5,nan
2011-09-01 00:00:00,60.25,-153.75,nan
2011-09-01 00:00:00,60.25,-153.0,nan
2011-09-01 00:00:00,60.25,-152.25,nan
2011-09-01 00:00:00,60.25,-151.5,nan
2011-09-01 00:00:00,60.25,-150.75,nan
2011-09-01 00:00:00,60.25,-150.0,nan
2011-09-01 00:00:00,60.25,-149.25,nan
2011-09-01 00:00:00,60.25,-148.5,nan
2011-09-01 00:00:00,60.25,-147.75,nan
2011-09-01 00:00:00,60.25,-147.0,nan
2011-09-01 00:00:00,60.25,-146.25,nan
2011-09-01 00:00:00,60.25,-145.5,nan
2011-09-01 00:00:00,60.25,-144.75,nan
2011-09-01 00:00:00,60.25,-144.0,nan
2011-09-01 00:00:00,60.25,-143.25,nan
2011-09-01 00:00:00,60.25,-142.5,nan
2011-09-01 00:00:00,60.25,-141.75,nan
2011-09-01 00:00:00,60.25,-141.0,nan
2011-09-01 00:00:00,60.25,-140.25,nan
2011-09-01 00:00:00,60.25,-139.5,nan
2011-09-01 00:00:00,60.25,-138.75,nan
2011-09-01 00:00:00,60.25,-138.0,nan
2011-09-01 00:00:00,60.25,-137.25,nan
2011-09-01 00:00:00,60.25,-136.5,nan
2011-09-01 00:00:00,60.25,-135.75,nan
2011-09-01 00:00:00,60.25,-135.0,nan
2011-09-01 00:00:00,60.25,-134.25,nan
2011-09-01 00:00:00,60.25,-133.5,nan
2011-09-01 00:00:00,60.25,-132.75,nan
2011-09-01 00:00:00,60.25,-132.0,nan
2011-09-01 00:00:00,60.25,-131.25,nan
2011-09-01 00:00:00,60.25,-130.5,nan
2011-09-01 00:00:00,60.25,-129.75,nan
2011-09-01 00:00:00,60.25,-129.0,nan
2011-09-01 00:00:00,60.25,-128.25,nan
2011-09-01 00:00:00,60.25,-127.5,nan
2011-09-01 00:00:00,60.25,-126.75,nan
2011-09-01 00:00:00,60.25,-126.0,nan
2011-09-01 00:00:00,60.25,-125.25,nan
2011-09-01 00:00:00,60.25,-124.5,nan
2011-09-01 00:00:00,60.25,-123.75,nan
2011-09-01 00:00:00,60.25,-123.0,nan
2011-09-01 00:00:00,60.25,-122.25,nan
2011-09-01 00:00:00,60.25,-121.5,nan
2011-09-01 00:00:00,60.25,-120.75,nan
2011-09-01 00:00:00,60.25,-120.0,nan
2011-09-01 00:00:00,60.25,-119.25,nan
2011-09-01 00:00:00,60.25,-118.5,nan
2011-09-01 00:00:00,60.25,-117.75,nan
2011-09-01 00:00:00,60.25,-117.0,nan
2011-09-01 00:00:00,60.25,-116.25,nan
2011-09-01 00:00:00,60.25,-115.5,nan
2011-09-01 00:00:00,60.25,-114.75,nan
