Latitude,Longitude,Depth
60.0,21.0,0.007846195697784424
60.0,21.75,-0.061820957183837885
60.0,22.5,-0.11277816009521485
60.0,23.25,-0.07393350219726562
60.0,24.0,-0.1414725341796875
60.0,24.75,-0.12635878753662108
60.0,25.5,-0.07400007629394531
60.0,26.25,-0.14635823059082032
60.0,27.0,-0.13385032653808593
60.0,27.75,-0.07045735931396484
60.0,28.5,-0.1036956558227539
60.0,29.25,-0.13080587768554688
60.0,30.0,-0.07670995330810547
60.0,30.75,-0.001
60.0,31.5,-0.001
60.0,32.25,-0.08946994018554688
60.0,33.0,-0.12389134216308595
60.0,33.75,-0.2321544799804688
60.0,34.5,-0.15242965698242186
60.0,35.25,-0.029942831039428713
60.0,36.0,-0.023
60.0,36.75,-0.1188795928955078
60.0,37.5,-0.2195107421875
60.0,38.25,-0.16994259643554688
60.0,39.0,-0.13508367919921874
60.0,39.75,-0.1306809844970703
60.0,40.5,-0.19761538696289066
60.0,41.25,-0.21696292114257806
60.0,42.0,-0.16870579528808596
60.0,42.75,-0.08255823516845702
60.0,43.5,-0.18751705932617188
60.0,44.25,-0.12630492401123047
60.0,45.0,-0.13384194946289066
60.0,45.75,-0.1347527618408203
60.0,46.5,-0.08584595489501952
60.0,47.25,-0.11331472778320313
60.0,48.0,-0.10937205505371092
60.0,48.75,-0.10688762664794922
60.0,49.5,-0.1677505645751953
60.0,50.25,-0.14991775512695313
60.0,51.0,-0.16563897705078126
60.0,51.75,-0.1254646530151367
60.0,52.5,-0.16910408020019532
60.0,53.25,-0.18145220947265625
60.0,54.0,-0.10739620971679688
60.0,54.75,-0.12765496063232426
60.0,55.5,-0.1535862579345703
60.0,56.25,-0.14939466857910155
60.0,57.0,-0.18640290832519527
60.0,57.75,-0.2381326446533203
60.0,58.5,-0.3295906066894531
60.0,59.25,-0.5289190063476562
60.0,60.0,-0.2239702911376953
60.0,60.75,-0.15963079833984375
60.0,61.5,-0.11913794708251953
60.0,62.25,-0.09155190277099608
60.0,63.0,-0.137852783203125
60.0,63.75,-0.11749153900146485
60.0,64.5,-0.1306304473876953
60.0,65.25,-0.12839878845214844
60.0,66.0,-0.12154647064208984
60.0,66.75,-0.05130727005004883
60.0,67.5,-0.022000000000000002
60.0,68.25,-0.039994426727294925
60.0,69.0,-0.07336396789550781
60.0,69.75,-0.07573235321044923
60.0,70.5,-0.06901668548583985
60.0,71.25,-0.08260350036621092
60.0,72.0,-0.07699971771240234
60.0,72.75,-0.0790363998413086
60.0,73.5,-0.09428551483154296
60.0,74.25,-0.09926966094970703
60.0,75.0,-0.11522962951660155
60.0,75.75,-0.14276727294921876
60.0,76.5,-0.10374626922607423
60.0,77.25,-0.09053919982910157
60.0,78.0,-0.06506073760986328
60.0,78.75,-0.07264051818847657
60.0,79.5,-0.079057861328125
60.0,80.25,-0.07341372680664063
60.0,81.0,-0.11109308624267578
60.0,81.75,-0.17130833435058593
60.0,82.5,-0.03607804489135742
60.0,83.25,-0.07419043731689454
60.0,84.0,-0.060611812591552724
60.0,84.75,-0.09578601837158204
60.0,85.5,-0.08262999725341796
60.0,86.25,-0.05652798843383789
60.0,87.0,-0.02854937744140625
60.0,87.75,-0.03248601913452148
60.0,88.5,-0.1872615509033203
60.0,89.25,-0.3299652709960937
60.0,90.0,-0.33050201416015623
60.0,90.75,-0.3111358032226563
60.0,91.5,-0.3639509582519531
60.0,92.25,-0.3765262756347657
60.0,93.0,-0.3137658081054687
60.0,93.75,-0.31019586181640624
60.0,94.5,-0.2785714111328125
60.0,95.25,-0.3948521118164062
60.0,96.0,-0.1498380584716797
60.0,96.75,-0.2526971740722656
60.0,97.5,-0.19716989135742188
60.0,98.25,-0.2617823791503906
60.0,99.0,-0.2363823699951172
60.0,99.75,-0.4637799987792969
60.0,100.5,-0.5021872863769531
60.0,101.25,-0.6784530639648437
60.0,102.0,-0.29968881225585936
60.0,102.75,-0.3090080261230469
60.0,103.5,-0.30665060424804685
60.0,104.25,-0.6811408081054687
60.0,105.0,-0.3114015808105469
60.0,105.75,-0.3076917419433593
60.0,106.5,-0.2851634826660156
60.0,107.25,-0.35582861328125
60.0,108.0,-0.23935682678222656
60.0,108.75,-0.3431043395996094
60.0,109.5,-0.3399149169921875
60.0,110.25,-0.35545562744140624
60.0,111.0,-0.27245184326171873
60.0,111.75,-0.4425299987792969
60.0,112.5,-0.33496560668945313
60.0,113.25,-0.3730323181152344
60.0,114.0,-0.3590011901855469
60.0,114.75,-0.3686680603027344
60.0,115.5,-0.35327294921875
60.0,116.25,-0.26975531005859377
60.0,117.0,-0.3419451904296875
60.0,117.75,-0.2813953857421875
60.0,118.5,-0.23111671447753904
60.0,119.25,-0.2991335754394531
60.0,120.0,-0.2529784545898437
60.0,120.75,-0.33321572875976563
60.0,121.5,-0.3482157592773438
60.0,122.25,-0.3443958435058594
60.0,123.0,-0.3891748046875
60.0,123.75,-0.36656689453125
60.0,124.5,-0.33948980712890625
60.0,125.25,-0.2848519287109375
60.0,126.0,-0.32566983032226565
60.0,126.75,-0.26053604125976565
60.0,127.5,-0.26208560180664064
60.0,128.25,-0.3114892578125
60.0,129.0,-0.151346923828125
60.0,129.75,-0.19120921325683596
60.0,130.5,-0.16186399841308596
60.0,131.25,-0.266337158203125
60.0,132.0,-0.3110845642089844
60.0,132.75,-0.21687344360351565
60.0,133.5,-0.2754167785644531
60.0,134.25,-0.29240777587890626
60.0,135.0,-0.2562186279296875
60.0,135.75,-0.4103750305175781
60.0,136.5,-0.4624275512695312
60.0,137.25,-0.5251719360351562
60.0,138.0,-0.7982913818359375
60.0,138.75,-0.7509613647460938
60.0,139.5,-1.46790576171875
60.0,140.25,-1.1613115234375
60.0,141.0,-0.9750921020507812
60.0,141.75,-1.7361927490234377
60.0,142.5,-1.3206390380859374
60.0,143.25,-1.47826171875
60.0,144.0,-1.7387889404296877
60.0,144.75,-1.291585205078125
60.0,145.5,-1.121131591796875
60.0,146.25,-0.9621396484375
60.0,147.0,-1.278337158203125
60.0,147.75,-0.8210624389648438
60.0,148.5,-0.863880126953125
60.0,149.25,-0.5649151611328125
60.0,150.0,-1.1078590087890623
60.0,150.75,-0.5988051147460938
60.0,151.5,-0.8326611938476562
60.0,152.25,-0.8505497436523437
60.0,153.0,-0.5535995483398437
60.0,153.75,-0.6309663696289063
60.0,154.5,-0.9624747924804689
60.0,155.25,-1.181356201171875
60.0,156.0,-0.37266412353515627
60.0,156.75,-0.29506103515625
60.0,157.5,-0.08161612701416016
60.0,158.25,-0.5258606567382812
60.0,159.0,-0.208960693359375
60.0,159.75,-0.5369041137695313
60.0,160.5,-0.07845572662353516
60.0,161.25,-0.11066814422607422
60.0,162.0,-0.2261450653076172
60.0,162.75,-0.2989223022460937
60.0,163.5,-0.2396521148681641
60.0,164.25,-0.488291259765625
60.0,165.0,-0.695369873046875
60.0,165.75,-0.3815252990722656
60.0,166.5,-0.2650350952148437
60.0,167.25,-0.13016156005859375
60.0,168.0,-0.05420615005493164
60.0,168.75,-0.06312997817993164
60.0,169.5,-0.38306500244140623
60.0,170.25,-0.4664884033203125
60.0,171.0,-0.16955789184570313
60.0,171.75,-0.1263050308227539
60.0,172.5,-0.4988778991699218
60.0,173.25,-1.0374688720703125
60.0,174.0,-0.2472539367675781
60.0,174.75,-0.16686087036132813
60.0,175.5,-0.04111755752563477
60.0,176.25,-0.017240846633911133
60.0,177.0,-0.022531635284423833
60.0,177.75,-0.011797954559326172
60.0,178.5,-0.002599140882492065
60.0,179.25,0.02159269142150879
60.0,180.0,0.036906471252441404
60.25,-179.25,0.06257902145385742
60.25,-178.5,0.08255003356933592
60.25,-177.75,0.08507366943359375
60.25,-177.0,0.08860366821289062
60.25,-176.25,0.0826601333618164
60.25,-175.5,0.08017842102050783
60.25,-174.75,0.08056434631347656
60.25,-174.0,0.0696800765991211
60.25,-173.25,0.06350475311279298
60.25,-172.5,0.04897980117797852
60.25,-171.75,-0.008564450263977052
60.25,-171.0,0.002495386838912964
60.25,-170.25,-0.04010006332397461
60.25,-169.5,0.0283836669921875
60.25,-168.75,0.02970873832702637
60.25,-168.0,0.034670108795166014
60.25,-167.25,0.023099096298217773
60.25,-166.5,0.022911079406738283
60.25,-165.75,0.017891956329345704
60.25,-165.0,0.004140519142150879
60.25,-164.25,-0.002
60.25,-163.5,-0.008
60.25,-162.75,-0.1672882995605469
60.25,-162.0,-0.13157559204101565
60.25,-161.25,-0.05511735916137695
60.25,-160.5,-0.07029370880126952
60.25,-159.75,-0.015
60.25,-159.0,-0.1935702667236328
60.25,-158.25,-0.15816563415527346
60.25,-157.5,-0.298611083984375
60.25,-156.75,-0.07457903289794922
60.25,-156.0,-0.12181968688964845
60.25,-155.25,-0.4812638549804688
60.25,-154.5,-0.5304470825195312
60.25,-153.75,-1.2346434326171876
60.25,-153.0,-1.53478857421875
60.25,-152.25,-0.916333251953125
60.25,-151.5,-0.2769398803710937
60.25,-150.75,-0.03770246887207032
60.25,-150.0,-0.07990925598144531
60.25,-149.25,-0.25115773010253906
60.25,-148.5,-1.364601806640625
60.25,-147.75,-1.09898583984375
60.25,-147.0,-1.0421134033203123
60.25,-146.25,-0.9496263427734376
60.25,-145.5,-1.0858284912109375
60.25,-144.75,-0.3763821105957032
60.25,-144.0,-0.9075018310546876
60.25,-143.25,-1.619121826171875
60.25,-142.5,-1.35009228515625
60.25,-141.75,-1.3406116943359374
60.25,-141.0,-1.0200986938476562
60.25,-140.25,-1.2679400634765623
60.25,-139.5,-1.3498353271484376
60.25,-138.75,-1.4996065673828125
60.25,-138.0,-1.19651171875
60.25,-137.25,-1.13068310546875
60.25,-136.5,-1.193694580078125
60.25,-135.75,-0.8037097778320312
60.25,-135.0,-0.8817421875
60.25,-134.25,-1.41278173828125
60.25,-133.5,-1.919719482421875
60.25,-132.75,-1.48869873046875
60.25,-132.0,-0.9975407104492188
60.25,-131.25,-0.8807676391601562
60.25,-130.5,-1.013371643066406
60.25,-129.75,-0.7977874755859375
60.25,-129.0,-1.548160888671875
60.25,-128.25,-1.604477294921875
60.25,-127.5,-1.3173994140625
60.25,-126.75,-0.7982207641601563
60.25,-126.0,-0.57699609375
60.25,-125.25,-0.9341134033203125
60.25,-124.5,-1.4590455322265623
60.25,-123.75,-0.5023892822265625
60.25,-123.0,-0.3650993957519531
60.25,-122.25,-0.3886412658691406
60.25,-121.5,-0.18591140747070312
60.25,-120.75,-0.18515892028808595
60.25,-120.0,-0.1928301696777344
60.25,-119.25,-0.2424093170166016
60.25,-118.5,-0.2091593780517578
60.25,-117.75,-0.1742808837890625
60.25,-117.0,-0.22166946411132807
60.25,-116.25,-0.221125244140625
60.25,-115.5,-0.15599549865722656
60.25,-114.75,-0.156
60.25,-114.0,-0.15871017456054687
60.25,-113.25,-0.16
60.25,-112.5,-0.15844363403320313
60.25,-111.75,-0.1579084014892578
60.25,-111.0,-0.3341716003417969
60.25,-110.25,-0.2534869537353516
60.25,-109.5,-0.3891378479003906
60.25,-108.75,-0.42163394165039053
60.25,-108.0,-0.3906376647949219
60.25,-107.25,-0.4320262451171875
60.25,-106.5,-0.37498291015625
60.25,-105.75,-0.3710540161132813
60.25,-105.0,-0.33085385131835937
60.25,-104.25,-0.2571423034667969
60.25,-103.5,-0.3571787109375
60.25,-102.75,-0.29779547119140626
60.25,-102.0,-0.25979541015625
60.25,-101.25,-0.23891098022460935
60.25,-100.5,-0.23399999999999999
60.25,-99.75,-0.2584839782714844
60.25,-99.0,-0.15112956237792968
60.25,-98.25,-0.2709123840332031
60.25,-97.5,-0.1406351623535156
60.25,-96.75,-0.12100416564941405
60.25,-96.0,-0.10393445587158204
60.25,-95.25,-0.07954240417480468
60.25,-94.5,-0.052485786437988284
60.25,-93.75,-0.060695011138916025
60.25,-93.0,-0.011198787689208985
60.25,-92.25,-0.04710198593139649
60.25,-91.5,-0.07282516479492188
60.25,-90.75,-0.06740839385986327
60.25,-90.0,-0.0007216796875
60.25,-89.25,0.0029882123470306395
60.25,-88.5,0.031007116317749026
60.25,-87.75,0.13008741760253906
60.25,-87.0,0.001030029296875
60.25,-86.25,-0.016004871368408204
60.25,-85.5,-0.0396606559753418
60.25,-84.75,-0.1259434814453125
60.25,-84.0,-0.013353971481323244
60.25,-83.25,0.060678817749023437
60.25,-82.5,-0.003169180154800415
60.25,-81.75,-0.03242588806152344
60.25,-81.0,-0.035946723937988284
60.25,-80.25,0.1515797576904297
60.25,-79.5,0.18254277038574215
60.25,-78.75,0.018020269393920898
60.25,-78.0,-0.2451611785888672
60.25,-77.25,0.20588267517089845
60.25,-76.5,0.1293595428466797
60.25,-75.75,0.24574885559082035
60.25,-75.0,0.09358853149414062
60.25,-74.25,0.2992170104980469
60.25,-73.5,0.3361327514648437
60.25,-72.75,0.3509331359863281
60.25,-72.0,0.3140588989257813
60.25,-71.25,0.34491265869140625
60.25,-70.5,0.32282467651367186
60.25,-69.75,0.2406268768310547
60.25,-69.0,0.22305337524414065
60.25,-68.25,0.1986229095458984
60.25,-67.5,0.19380174255371094
60.25,-66.75,0.21391302490234376
60.25,-66.0,0.19657099914550785
60.25,-65.25,9.091830253601074e-05
60.25,-64.5,0.18145016479492188
60.25,-63.75,0.4783569946289062
60.25,-63.0,0.5270191040039063
60.25,-62.25,0.6040285034179688
60.25,-61.5,0.5633314208984375
60.25,-60.75,0.5425134887695312
60.25,-60.0,1.72155419921875
60.25,-59.25,2.22863525390625
60.25,-58.5,2.41700634765625
60.25,-57.75,2.568799072265625
60.25,-57.0,2.688928466796875
60.25,-56.25,2.703778076171875
60.25,-55.5,2.754626708984375
60.25,-54.75,2.80872802734375
60.25,-54.0,2.867035888671875
60.25,-53.25,2.951389404296875
60.25,-52.5,2.961181884765625
60.25,-51.75,2.866341552734375
60.25,-51.0,2.648363525390625
60.25,-50.25,0.12355271911621095
60.25,-49.5,0.007264029026031494
60.25,-48.75,-0.677047607421875
60.25,-48.0,-0.6173845825195312
60.25,-47.25,-1.81310693359375
60.25,-46.5,-1.8076390380859373
60.25,-45.75,-1.8881619873046875
60.25,-45.0,-1.826593994140625
60.25,-44.25,-2.099080078125
60.25,-43.5,-1.504099609375
60.25,-42.75,-0.4587005310058594
60.25,-42.0,0.2964201049804687
60.25,-41.25,0.19395060729980468
60.25,-40.5,1.794933349609375
60.25,-39.75,1.915016845703125
60.25,-39.0,2.16872998046875
60.25,-38.25,2.4008349609375
60.25,-37.5,2.600033935546875
60.25,-36.75,2.73171337890625
60.25,-36.0,2.823079345703125
60.25,-35.25,2.904570068359375
60.25,-34.5,2.901590087890625
60.25,-33.75,2.9573173828125
60.25,-33.0,2.930296630859375
60.25,-32.25,2.5938408203125
60.25,-31.5,2.5297607421875
60.25,-30.75,2.1529775390625
60.25,-30.0,2.145013427734375
60.25,-29.25,1.71769482421875
60.25,-28.5,1.5570211181640623
60.25,-27.75,1.496643310546875
60.25,-27.0,0.7287800903320313
60.25,-26.25,1.3328607177734375
60.25,-25.5,1.483331298828125
60.25,-24.75,1.490137451171875
60.25,-24.0,1.5317216796875
60.25,-23.25,1.7340281982421877
60.25,-22.5,1.6839901123046874
60.25,-21.75,1.5764344482421877
60.25,-21.0,1.5062396240234377
60.25,-20.25,1.67703662109375
60.25,-19.5,1.7000145263671875
60.25,-18.75,1.4968533935546875
60.25,-18.0,1.171597900390625
60.25,-17.25,1.6905682373046875
60.25,-16.5,1.7691822509765625
60.25,-15.75,1.687775390625
60.25,-15.0,1.7193134765625
60.25,-14.25,1.63842724609375
60.25,-13.5,1.1840797119140625
60.25,-12.75,0.6046633911132813
60.25,-12.0,0.420341064453125
60.25,-11.25,0.3508184509277344
60.25,-10.5,0.4700947875976562
60.25,-9.75,0.5548680419921875
60.25,-9.0,0.6230984497070312
60.25,-8.25,0.8119859008789062
60.25,-7.5,1.2720177001953126
60.25,-6.75,1.8043770751953123
60.25,-6.0,2.5591220703125
60.25,-5.25,2.82853662109375
60.25,-4.5,2.9428564453125
60.25,-3.75,2.98972509765625
60.25,-3.0,2.814692138671875
60.25,-2.25,2.81134716796875
60.25,-1.5,2.628431640625
60.25,-0.75,2.4312041015625
60.25,0.0,2.41498095703125
60.25,0.75,2.298690673828125
60.25,1.5,2.019970458984375
60.25,2.25,1.617725830078125
60.25,3.0,1.6034161376953124
60.25,3.75,1.5325518798828126
60.25,4.5,1.4075216064453124
60.25,5.25,0.8005706787109375
60.25,6.0,0.23951806640625
60.25,6.75,0.20999957275390624
60.25,7.5,0.2180155944824219
60.25,8.25,0.01081944465637207
60.25,9.0,0.10384388732910156
60.25,9.75,-0.0002741999328136444
60.25,10.5,0.16382975769042968
60.25,11.25,-0.4948278503417969
60.25,12.0,-0.7194804077148438
60.25,12.75,-0.6991574096679688
60.25,13.5,-0.448582763671875
60.25,14.25,-0.2960577392578125
60.25,15.0,-0.29198464965820314
60.25,15.75,-0.3860126037597657
60.25,16.5,-0.0638939437866211
60.25,17.25,-0.1357079620361328
60.25,18.0,0.1022068862915039
60.25,18.75,0.11554727172851564
60.25,19.5,0.1177140121459961
60.25,20.25,0.104374267578125
60.25,21.0,0.025454099655151368
60.25,21.75,-0.08122279357910156
60.25,22.5,-0.11939421844482423
60.25,23.25,-0.0969446258544922
60.25,24.0,-0.17167404174804687
60.25,24.75,-0.1036050262451172
60.25,25.5,-0.0739979019165039
60.25,26.25,-0.11258130645751953
60.25,27.0,-0.12325732421875
60.25,27.75,-0.13004356384277346
60.25,28.5,-0.08224789428710938
60.25,29.25,-0.06399990844726562
60.25,30.0,-0.10541315460205078
60.25,30.75,-0.05122505187988281
60.25,31.5,-0.0659263916015625
60.25,32.25,-0.0924428253173828
60.25,33.0,-0.09144692993164062
60.25,33.75,-0.14892367553710936
60.25,34.5,-0.1138579559326172
60.25,35.25,-0.023
60.25,36.0,-0.023
60.25,36.75,-0.07896513366699219
60.25,37.5,-0.22159957885742188
60.25,38.25,-0.1922554473876953
60.25,39.0,-0.12471632385253904
60.25,39.75,-0.138091552734375
60.25,40.5,-0.15196466064453126
60.25,41.25,-0.11899998474121096
60.25,42.0,-0.20417497253417968
60.25,42.75,-0.0855370635986328
60.25,43.5,-0.204299072265625
60.25,44.25,-0.17204859924316407
60.25,45.0,-0.11900740814208985
