Datetime,Latitude,Longitude,Pressure,Depth,Temperature,Salinity
1987-03-21 18:00:00,71.6533,-131.6783,8.49,8.4,-1.677,30.679
1987-03-21 18:00:00,71.6533,-131.6783,8.79,8.7,-1.677,30.683
1987-03-21 18:00:00,71.6533,-131.6783,8.99,8.9,-1.677,30.686
1987-03-21 18:00:00,71.6533,-131.6783,9.3,9.2,-1.677,30.688
1987-03-21 18:00:00,71.6533,-131.6783,9.5,9.4,-1.677,30.688
1987-03-21 18:00:00,71.6533,-131.6783,9.8,9.7,-1.677,30.689
1987-03-21 18:00:00,71.6533,-131.6783,10.0,9.9,-1.677,30.69
1987-03-21 18:00:00,71.6533,-131.6783,10.31,10.2,-1.677,30.691
1987-03-21 18:00:00,71.6533,-131.6783,10.51,10.4,-1.677,30.691
1987-03-21 18:00:00,71.6533,-131.6783,10.81,10.7,-1.678,30.691
1987-03-21 18:00:00,71.6533,-131.6783,11.01,10.9,-1.678,30.694
1987-03-21 18:00:00,71.6533,-131.6783,11.32,11.2,-1.678,30.698
1987-03-21 18:00:00,71.6533,-131.6783,11.52,11.4,-1.678,30.704
1987-03-21 18:00:00,71.6533,-131.6783,11.82,11.7,-1.679,30.712
1987-03-21 18:00:00,71.6533,-131.6783,12.02,11.9,-1.679,30.721
1987-03-21 18:00:00,71.6533,-131.6783,12.33,12.2,-1.68,30.73
1987-03-21 18:00:00,71.6533,-131.6783,12.53,12.4,-1.68,30.737
1987-03-21 18:00:00,71.6533,-131.6783,12.83,12.7,-1.68,30.74
1987-03-21 18:00:00,71.6533,-131.6783,13.03,12.9,-1.68,30.74
1987-03-21 18:00:00,71.6533,-131.6783,13.34,13.2,-1.68,30.741
1987-03-21 18:00:00,71.6533,-131.6783,13.54,13.4,-1.68,30.743
1987-03-21 18:00:00,71.6533,-131.6783,13.84,13.7,-1.68,30.746
1987-03-21 18:00:00,71.6533,-131.6783,14.04,13.9,-1.681,30.749
1987-03-21 18:00:00,71.6533,-131.6783,14.35,14.2,-1.681,30.753
1987-03-21 18:00:00,71.6533,-131.6783,14.55,14.4,-1.681,30.755
1987-03-21 18:00:00,71.6533,-131.6783,14.75,14.6,-1.681,30.756
1987-03-21 18:00:00,71.6533,-131.6783,14.95,14.8,-1.681,30.765
1987-03-21 18:00:00,71.6533,-131.6783,15.26,15.1,-1.682,30.787
1987-03-21 18:00:00,71.6533,-131.6783,15.46,15.3,-1.684,30.82
1987-03-21 18:00:00,71.6533,-131.6783,15.76,15.6,-1.686,30.858
1987-03-21 18:00:00,71.6533,-131.6783,15.96,15.8,-1.687,30.892
1987-03-21 18:00:00,71.6533,-131.6783,16.27,16.1,-1.689,30.918
1987-03-21 18:00:00,71.6533,-131.6783,16.47,16.3,-1.69,30.939
1987-03-21 18:00:00,71.6533,-131.6783,16.77,16.6,-1.692,30.956
1987-03-21 18:00:00,71.6533,-131.6783,16.97,16.8,-1.693,30.97
1987-03-21 18:00:00,71.6533,-131.6783,17.28,17.1,-1.693,30.983
1987-03-21 18:00:00,71.6533,-131.6783,17.48,17.3,-1.693,30.993
1987-03-21 18:00:00,71.6533,-131.6783,17.78,17.6,-1.693,31.003
1987-03-21 18:00:00,71.6533,-131.6783,17.98,17.8,-1.694,31.011
1987-03-21 18:00:00,71.6533,-131.6783,18.29,18.1,-1.694,31.016
1987-03-21 18:00:00,71.6533,-131.6783,18.49,18.3,-1.694,31.019
1987-03-21 18:00:00,71.6533,-131.6783,18.79,18.6,-1.694,31.021
1987-03-21 18:00:00,71.6533,-131.6783,18.99,18.8,-1.694,31.023
1987-03-21 18:00:00,71.6533,-131.6783,19.3,19.1,-1.695,31.026
1987-03-21 18:00:00,71.6533,-131.6783,19.5,19.3,-1.695,31.03
1987-03-21 18:00:00,71.6533,-131.6783,19.8,19.6,-1.695,31.033
1987-03-21 18:00:00,71.6533,-131.6783,20.01,19.8,-1.695,31.036
1987-03-21 18:00:00,71.6533,-131.6783,20.31,20.1,-1.695,31.038
1987-03-21 18:00:00,71.6533,-131.6783,20.51,20.3,-1.695,31.039
1987-03-21 18:00:00,71.6533,-131.6783,20.81,20.6,-1.696,31.041
1987-03-21 18:00:00,71.6533,-131.6783,21.02,20.8,-1.696,31.043
1987-03-21 18:00:00,71.6533,-131.6783,21.32,21.1,-1.696,31.044
1987-03-21 18:00:00,71.6533,-131.6783,21.52,21.3,-1.696,31.046
1987-03-21 18:00:00,71.6533,-131.6783,21.82,21.6,-1.696,31.048
1987-03-21 18:00:00,71.6533,-131.6783,22.03,21.8,-1.696,31.051
1987-03-21 18:00:00,71.6533,-131.6783,22.33,22.1,-1.696,31.053
1987-03-21 18:00:00,71.6533,-131.6783,22.53,22.3,-1.697,31.054
1987-03-21 18:00:00,71.6533,-131.6783,22.83,22.6,-1.696,31.054
1987-03-21 18:00:00,71.6533,-131.6783,23.04,22.8,-1.696,31.054
1987-03-21 18:00:00,71.6533,-131.6783,23.34,23.1,-1.696,31.054
1987-03-21 18:00:00,71.6533,-131.6783,23.54,23.3,-1.696,31.056
1987-03-21 18:00:00,71.6533,-131.6783,23.85,23.6,-1.696,31.058
1987-03-21 18:00:00,71.6533,-131.6783,24.05,23.8,-1.697,31.06
1987-03-21 18:00:00,71.6533,-131.6783,24.35,24.1,-1.697,31.062
1987-03-21 18:00:00,71.6533,-131.6783,24.45,24.2,-1.697,31.063
1987-03-21 18:00:00,71.6533,-131.6783,24.75,24.5,-1.697,31.064
1987-03-21 18:00:00,71.6533,-131.6783,24.96,24.7,-1.697,31.064
1987-03-21 18:00:00,71.6533,-131.6783,25.26,25.0,-1.697,31.065
1987-03-21 18:00:00,71.6533,-131.6783,25.46,25.2,-1.697,31.066
1987-03-21 18:00:00,71.6533,-131.6783,25.76,25.5,-1.697,31.068
1987-03-21 18:00:00,71.6533,-131.6783,25.97,25.7,-1.698,31.07
1987-03-21 18:00:00,71.6533,-131.6783,26.27,26.0,-1.698,31.071
1987-03-21 18:00:00,71.6533,-131.6783,26.47,26.2,-1.698,31.073
1987-03-21 18:00:00,71.6533,-131.6783,26.78,26.5,-1.698,31.075
1987-03-21 18:00:00,71.6533,-131.6783,26.98,26.7,-1.697,31.076
1987-03-21 18:00:00,71.6533,-131.6783,27.28,27.0,-1.697,31.077
1987-03-21 18:00:00,71.6533,-131.6783,27.48,27.2,-1.697,31.078
1987-03-21 18:00:00,71.6533,-131.6783,27.79,27.5,-1.698,31.078
1987-03-21 18:00:00,71.6533,-131.6783,27.99,27.7,-1.698,31.078
1987-03-21 18:00:00,71.6533,-131.6783,28.29,28.0,-1.698,31.079
1987-03-21 18:00:00,71.6533,-131.6783,28.49,28.2,-1.698,31.079
1987-03-21 18:00:00,71.6533,-131.6783,28.8,28.5,-1.697,31.08
1987-03-21 18:00:00,71.6533,-131.6783,29.0,28.7,-1.698,31.081
1987-03-21 18:00:00,71.6533,-131.6783,29.3,29.0,-1.698,31.081
1987-03-21 18:00:00,71.6533,-131.6783,29.5,29.2,-1.698,31.082
1987-03-21 18:00:00,71.6533,-131.6783,29.81,29.5,-1.698,31.084
1987-03-21 18:00:00,71.6533,-131.6783,30.01,29.7,-1.698,31.088
1987-03-21 18:00:00,71.6533,-131.6783,30.31,30.0,-1.698,31.091
1987-03-21 18:00:00,71.6533,-131.6783,30.51,30.2,-1.698,31.093
1987-03-21 18:00:00,71.6533,-131.6783,30.82,30.5,-1.699,31.095
1987-03-21 18:00:00,71.6533,-131.6783,31.02,30.7,-1.699,31.097
1987-03-21 18:00:00,71.6533,-131.6783,31.32,31.0,-1.699,31.099
1987-03-21 18:00:00,71.6533,-131.6783,31.52,31.2,-1.7,31.102
1987-03-21 18:00:00,71.6533,-131.6783,31.83,31.5,-1.7,31.105
1987-03-21 18:00:00,71.6533,-131.6783,32.03,31.7,-1.7,31.107
1987-03-21 18:00:00,71.6533,-131.6783,32.33,32.0,-1.7,31.108
1987-03-21 18:00:00,71.6533,-131.6783,32.53,32.2,-1.7,31.109
1987-03-21 18:00:00,71.6533,-131.6783,32.84,32.5,-1.7,31.11
1987-03-21 18:00:00,71.6533,-131.6783,33.04,32.7,-1.7,31.111
1987-03-21 18:00:00,71.6533,-131.6783,33.34,33.0,-1.699,31.112
1987-03-21 18:00:00,71.6533,-131.6783,33.55,33.2,-1.699,31.113
1987-03-21 18:00:00,71.6533,-131.6783,33.85,33.5,-1.699,31.113
1987-03-21 18:00:00,71.6533,-131.6783,33.95,33.6,-1.698,31.114
1987-03-21 18:00:00,71.6533,-131.6783,34.25,33.9,-1.698,31.114
1987-03-21 18:00:00,71.6533,-131.6783,34.45,34.1,-1.697,31.116
1987-03-21 18:00:00,71.6533,-131.6783,34.76,34.4,-1.697,31.118
1987-03-21 18:00:00,71.6533,-131.6783,34.96,34.6,-1.696,31.119
1987-03-21 18:00:00,71.6533,-131.6783,35.26,34.9,-1.696,31.121
1987-03-21 18:00:00,71.6533,-131.6783,35.47,35.1,-1.696,31.124
1987-03-21 18:00:00,71.6533,-131.6783,35.77,35.4,-1.696,31.126
1987-03-21 18:00:00,71.6533,-131.6783,35.97,35.6,-1.696,31.129
1987-03-21 18:00:00,71.6533,-131.6783,36.27,35.9,-1.696,31.132
1987-03-21 18:00:00,71.6533,-131.6783,36.48,36.1,-1.695,31.135
1987-03-21 18:00:00,71.6533,-131.6783,36.78,36.4,-1.695,31.139
1987-03-21 18:00:00,71.6533,-131.6783,36.98,36.6,-1.694,31.141
1987-03-21 18:00:00,71.6533,-131.6783,37.28,36.9,-1.694,31.144
1987-03-21 18:00:00,71.6533,-131.6783,37.49,37.1,-1.693,31.147
1987-03-21 18:00:00,71.6533,-131.6783,37.79,37.4,-1.692,31.151
1987-03-21 18:00:00,71.6533,-131.6783,37.99,37.6,-1.691,31.154
1987-03-21 18:00:00,71.6533,-131.6783,38.29,37.9,-1.69,31.158
1987-03-21 18:00:00,71.6533,-131.6783,38.5,38.1,-1.689,31.161
1987-03-21 18:00:00,71.6533,-131.6783,38.8,38.4,-1.688,31.164
1987-03-21 18:00:00,71.6533,-131.6783,39.0,38.6,-1.687,31.168
1987-03-21 18:00:00,71.6533,-131.6783,39.31,38.9,-1.685,31.175
1987-03-21 18:00:00,71.6533,-131.6783,39.51,39.1,-1.682,31.186
1987-03-21 18:00:00,71.6533,-131.6783,39.81,39.4,-1.677,31.2
1987-03-21 18:00:00,71.6533,-131.6783,40.01,39.6,-1.673,31.214
1987-03-21 18:00:00,71.6533,-131.6783,40.32,39.9,-1.67,31.228
1987-03-21 18:00:00,71.6533,-131.6783,40.52,40.1,-1.666,31.242
1987-03-21 18:00:00,71.6533,-131.6783,40.82,40.4,-1.659,31.256
1987-03-21 18:00:00,71.6533,-131.6783,41.02,40.6,-1.65,31.272
1987-03-21 18:00:00,71.6533,-131.6783,41.33,40.9,-1.641,31.286
1987-03-21 18:00:00,71.6533,-131.6783,41.53,41.1,-1.635,31.294
1987-03-21 18:00:00,71.6533,-131.6783,41.83,41.4,-1.632,31.297
1987-03-21 18:00:00,71.6533,-131.6783,42.03,41.6,-1.633,31.297
1987-03-21 18:00:00,71.6533,-131.6783,42.34,41.9,-1.634,31.296
1987-03-21 18:00:00,71.6533,-131.6783,42.54,42.1,-1.631,31.297
1987-03-21 18:00:00,71.6533,-131.6783,42.84,42.4,-1.622,31.303
1987-03-21 18:00:00,71.6533,-131.6783,43.04,42.6,-1.61,31.312
1987-03-21 18:00:00,71.6533,-131.6783,43.35,42.9,-1.6,31.321
1987-03-21 18:00:00,71.6533,-131.6783,43.55,43.1,-1.591,31.329
1987-03-21 18:00:00,71.6533,-131.6783,43.75,43.3,-1.584,31.335
1987-03-21 18:00:00,71.6533,-131.6783,43.95,43.5,-1.577,31.342
1987-03-21 18:00:00,71.6533,-131.6783,44.26,43.8,-1.564,31.353
1987-03-21 18:00:00,71.6533,-131.6783,44.46,44.0,-1.542,31.366
1987-03-21 18:00:00,71.6533,-131.6783,44.76,44.3,-1.52,31.383
1987-03-21 18:00:00,71.6533,-131.6783,44.96,44.5,-1.498,31.399
1987-03-21 18:00:00,71.6533,-131.6783,45.27,44.8,-1.482,31.412
1987-03-21 18:00:00,71.6533,-131.6783,45.47,45.0,-1.469,31.426
1987-03-21 18:00:00,71.6533,-131.6783,45.77,45.3,-1.464,31.438
1987-03-21 18:00:00,71.6533,-131.6783,45.97,45.5,-1.458,31.445
1987-03-21 18:00:00,71.6533,-131.6783,46.28,45.8,-1.454,31.453
1987-03-21 18:00:00,71.6533,-131.6783,46.48,46.0,-1.451,31.461
1987-03-21 18:00:00,71.6533,-131.6783,46.78,46.3,-1.449,31.466
1987-03-21 18:00:00,71.6533,-131.6783,46.99,46.5,-1.447,31.471
1987-03-21 18:00:00,71.6533,-131.6783,47.29,46.8,-1.444,31.477
1987-03-21 18:00:00,71.6533,-131.6783,47.49,47.0,-1.442,31.481
1987-03-21 18:00:00,71.6533,-131.6783,47.79,47.3,-1.442,31.482
1987-03-21 18:00:00,71.6533,-131.6783,48.0,47.5,-1.441,31.485
1987-03-21 18:00:00,71.6533,-131.6783,48.3,47.8,-1.44,31.487
1987-03-21 18:00:00,71.6533,-131.6783,48.5,48.0,-1.437,31.491
1987-03-21 18:00:00,71.6533,-131.6783,48.8,48.3,-1.428,31.5
1987-03-21 18:00:00,71.6533,-131.6783,49.01,48.5,-1.417,31.512
1987-03-21 18:00:00,71.6533,-131.6783,49.31,48.8,-1.406,31.526
1987-03-21 18:00:00,71.6533,-131.6783,49.51,49.0,-1.396,31.539
1987-03-21 18:00:00,71.6533,-131.6783,49.81,49.3,-1.389,31.551
1987-03-21 18:00:00,71.6533,-131.6783,50.02,49.5,-1.385,31.56
1987-03-21 18:00:00,71.6533,-131.6783,50.32,49.8,-1.382,31.568
1987-03-21 18:00:00,71.6533,-131.6783,50.52,50.0,-1.381,31.575
1987-03-21 18:00:00,71.6533,-131.6783,50.83,50.3,-1.38,31.58
1987-03-21 18:00:00,71.6533,-131.6783,51.03,50.5,-1.378,31.584
1987-03-21 18:00:00,71.6533,-131.6783,51.33,50.8,-1.378,31.588
1987-03-21 18:00:00,71.6533,-131.6783,51.53,51.0,-1.377,31.591
1987-03-21 18:00:00,71.6533,-131.6783,51.84,51.3,-1.376,31.595
1987-03-21 18:00:00,71.6533,-131.6783,52.04,51.5,-1.375,31.6
1987-03-21 18:00:00,71.6533,-131.6783,52.34,51.8,-1.374,31.606
1987-03-21 18:00:00,71.6533,-131.6783,52.54,52.0,-1.372,31.612
1987-03-21 18:00:00,71.6533,-131.6783,52.85,52.3,-1.371,31.618
1987-03-21 18:00:00,71.6533,-131.6783,53.05,52.5,-1.371,31.624
1987-03-21 18:00:00,71.6533,-131.6783,53.25,52.7,-1.37,31.628
1987-03-21 18:00:00,71.6533,-131.6783,53.45,52.9,-1.37,31.634
1987-03-21 18:00:00,71.6533,-131.6783,53.76,53.2,-1.368,31.641
1987-03-21 18:00:00,71.6533,-131.6783,53.96,53.4,-1.366,31.651
1987-03-21 18:00:00,71.6533,-131.6783,54.26,53.7,-1.364,31.661
1987-03-21 18:00:00,71.6533,-131.6783,54.46,53.9,-1.362,31.671
1987-03-21 18:00:00,71.6533,-131.6783,54.77,54.2,-1.361,31.68
1987-03-21 18:00:00,71.6533,-131.6783,54.97,54.4,-1.363,31.687
1987-03-21 18:00:00,71.6533,-131.6783,55.27,54.7,-1.364,31.693
1987-03-21 18:00:00,71.6533,-131.6783,55.47,54.9,-1.366,31.699
1987-03-21 18:00:00,71.6533,-131.6783,55.78,55.2,-1.367,31.705
1987-03-21 18:00:00,71.6533,-131.6783,55.98,55.4,-1.367,31.713
1987-03-21 18:00:00,71.6533,-131.6783,56.28,55.7,-1.366,31.721
1987-03-21 18:00:00,71.6533,-131.6783,56.48,55.9,-1.366,31.731
1987-03-21 18:00:00,71.6533,-131.6783,56.79,56.2,-1.364,31.741
1987-03-21 18:00:00,71.6533,-131.6783,56.99,56.4,-1.363,31.749
1987-03-21 18:00:00,71.6533,-131.6783,57.29,56.7,-1.361,31.756
1987-03-21 18:00:00,71.6533,-131.6783,57.5,56.9,-1.36,31.763
1987-03-21 18:00:00,71.6533,-131.6783,57.8,57.2,-1.362,31.771
1987-03-21 18:00:00,71.6533,-131.6783,58.0,57.4,-1.365,31.779
1987-03-21 18:00:00,71.6533,-131.6783,58.3,57.7,-1.371,31.789
1987-03-21 18:00:00,71.6533,-131.6783,58.51,57.9,-1.377,31.8
1987-03-21 18:00:00,71.6533,-131.6783,58.81,58.2,-1.382,31.811
1987-03-21 18:00:00,71.6533,-131.6783,59.01,58.4,-1.387,31.821
1987-03-21 18:00:00,71.6533,-131.6783,59.31,58.7,-1.392,31.829
1987-03-21 18:00:00,71.6533,-131.6783,59.52,58.9,-1.395,31.836
1987-03-21 18:00:00,71.6533,-131.6783,59.82,59.2,-1.398,31.839
1987-03-21 18:00:00,71.6533,-131.6783,60.02,59.4,-1.399,31.842
1987-03-21 18:00:00,71.6533,-131.6783,60.33,59.7,-1.399,31.843
1987-03-21 18:00:00,71.6533,-131.6783,60.53,59.9,-1.399,31.843
1987-03-21 18:00:00,71.6533,-131.6783,60.83,60.2,-1.4,31.844
1987-03-21 18:00:00,71.6533,-131.6783,61.03,60.4,-1.401,31.847
1987-03-21 18:00:00,71.6533,-131.6783,61.34,60.7,-1.404,31.852
1987-03-21 18:00:00,71.6533,-131.6783,61.54,60.9,-1.407,31.858
1987-03-21 18:00:00,71.6533,-131.6783,61.84,61.2,-1.41,31.864
1987-03-21 18:00:00,71.6533,-131.6783,62.04,61.4,-1.416,31.874
1987-03-21 18:00:00,71.6533,-131.6783,62.35,61.7,-1.423,31.885
1987-03-21 18:00:00,71.6533,-131.6783,62.55,61.9,-1.429,31.896
1987-03-21 18:00:00,71.6533,-131.6783,62.75,62.1,-1.435,31.905
1987-03-21 18:00:00,71.6533,-131.6783,62.95,62.3,-1.437,31.911
1987-03-21 18:00:00,71.6533,-131.6783,63.26,62.6,-1.436,31.914
1987-03-21 18:00:00,71.6533,-131.6783,63.46,62.8,-1.432,31.915
1987-03-21 18:00:00,71.6533,-131.6783,63.76,63.1,-1.426,31.919
1987-03-21 18:00:00,71.6533,-131.6783,63.96,63.3,-1.418,31.923
1987-03-21 18:00:00,71.6533,-131.6783,64.27,63.6,-1.412,31.928
1987-03-21 18:00:00,71.6533,-131.6783,64.47,63.8,-1.413,31.933
1987-03-21 18:00:00,71.6533,-131.6783,64.77,64.1,-1.423,31.938
1987-03-21 18:00:00,71.6533,-131.6783,64.97,64.3,-1.435,31.942
1987-03-21 18:00:00,71.6533,-131.6783,65.28,64.6,-1.444,31.947
1987-03-21 18:00:00,71.6533,-131.6783,65.48,64.8,-1.444,31.953
1987-03-21 18:00:00,71.6533,-131.6783,65.78,65.1,-1.434,31.96
1987-03-21 18:00:00,71.6533,-131.6783,65.98,65.3,-1.425,31.967
1987-03-21 18:00:00,71.6533,-131.6783,66.29,65.6,-1.422,31.974
1987-03-21 18:00:00,71.6533,-131.6783,66.49,65.8,-1.424,31.98
1987-03-21 18:00:00,71.6533,-131.6783,66.79,66.1,-1.422,31.985
