Datetime,Latitude,Longitude,Pressure,Depth,Temperature,Salinity
1982-07-24 08:33:00,80.0,6.217,0.0,0.0,3.812,33.765
1982-07-24 08:33:00,80.0,6.217,10.0,9.89,4.056,33.919
1982-07-24 08:33:00,80.0,6.217,20.0,19.79,3.915,34.534
1982-07-24 08:33:00,80.0,6.217,30.0,29.68,4.069,34.912
1982-07-24 08:33:00,80.0,6.217,50.01,49.47,4.205,34.999
1982-07-24 08:33:00,80.0,6.217,75.0,74.19,4.339,35.043
1982-07-24 08:33:00,80.0,6.217,100.0,98.92,4.069,35.032
1982-07-24 08:33:00,80.0,6.217,125.0,123.64,3.991,35.044
1982-07-24 08:33:00,80.0,6.217,150.0,148.36,3.945,35.057
1982-07-24 08:33:00,80.0,6.217,200.0,197.79,3.509,35.033
1982-07-24 08:33:00,80.0,6.217,250.0,247.21,3.096,35.01
1982-07-24 08:33:00,80.0,6.217,300.0,296.61,2.922,35.013
1982-07-24 08:33:00,80.0,6.217,400.0,395.39,2.506,35.001
1982-07-24 08:33:00,80.0,6.217,500.0,494.11,1.997,34.974
1982-07-24 08:33:00,80.0,6.217,600.0,592.79,1.836,34.979
1982-07-24 08:33:00,80.0,6.217,700.0,691.43,1.222,34.945
1982-07-24 19:17:00,79.967,3.45,0.0,0.0,1.153,32.655
1982-07-24 19:17:00,79.967,3.45,2.0,1.98,1.153,32.655
1982-07-24 19:17:00,79.967,3.45,4.0,3.96,1.217,32.963
1982-07-24 19:17:00,79.967,3.45,9.0,8.9,0.994,33.43
1982-07-24 19:17:00,79.967,3.45,14.0,13.85,0.925,33.777
1982-07-24 19:17:00,79.967,3.45,19.0,18.8,0.854,34.02
1982-07-24 19:17:00,79.967,3.45,24.0,23.74,0.849,34.204
1982-07-24 19:17:00,79.967,3.45,29.0,28.69,0.946,34.353
1982-07-24 19:17:00,79.967,3.45,34.0,33.64,1.176,34.483
1982-07-24 19:17:00,79.967,3.45,39.0,38.58,1.565,34.604
1982-07-24 19:17:00,79.967,3.45,44.0,43.53,2.16,34.725
1982-07-24 19:17:00,79.967,3.45,49.0,48.48,2.843,34.844
1982-07-24 19:17:00,79.967,3.45,54.0,53.42,3.327,34.931
1982-07-24 19:17:00,79.967,3.45,59.0,58.37,3.562,34.978
1982-07-24 19:17:00,79.967,3.45,64.0,63.31,3.654,34.998
1982-07-24 19:17:00,79.967,3.45,69.0,68.26,3.656,35.0
1982-07-24 19:17:00,79.967,3.45,74.0,73.2,3.592,34.993
1982-07-24 19:17:00,79.967,3.45,79.0,78.15,3.474,34.979
1982-07-24 19:17:00,79.967,3.45,84.0,83.09,3.314,34.961
1982-07-24 19:17:00,79.967,3.45,89.0,88.04,3.12,34.944
1982-07-24 19:17:00,79.967,3.45,94.0,92.98,2.911,34.929
1982-07-24 19:17:00,79.967,3.45,98.0,96.94,2.698,34.915
1982-07-24 19:17:00,79.967,3.45,102.99,101.88,2.494,34.904
1982-07-24 19:17:00,79.967,3.45,108.0,106.83,2.314,34.896
1982-07-24 19:17:00,79.967,3.45,113.0,111.77,2.169,34.893
1982-07-24 19:17:00,79.967,3.45,118.0,116.72,2.072,34.894
1982-07-24 19:17:00,79.967,3.45,123.0,121.66,2.033,34.899
1982-07-24 19:17:00,79.967,3.45,128.0,126.61,2.067,34.91
1982-07-24 19:17:00,79.967,3.45,133.0,131.55,2.149,34.923
1982-07-24 19:17:00,79.967,3.45,138.0,136.49,2.235,34.936
1982-07-24 19:17:00,79.967,3.45,143.0,141.44,2.287,34.944
1982-07-24 19:17:00,79.967,3.45,148.0,146.38,2.264,34.944
1982-07-24 19:17:00,79.967,3.45,153.0,151.33,2.183,34.938
1982-07-24 19:17:00,79.967,3.45,158.0,156.27,2.111,34.933
1982-07-24 19:17:00,79.967,3.45,163.0,161.21,2.1,34.934
1982-07-24 19:17:00,79.967,3.45,168.0,166.16,2.155,34.942
1982-07-24 19:17:00,79.967,3.45,173.0,171.1,2.241,34.953
1982-07-24 19:17:00,79.967,3.45,178.0,176.04,2.318,34.963
1982-07-24 19:17:00,79.967,3.45,183.0,180.98,2.37,34.971
1982-07-24 19:17:00,79.967,3.45,187.0,184.94,2.4,34.976
1982-07-24 19:17:00,79.967,3.45,192.0,189.88,2.409,34.979
1982-07-24 19:17:00,79.967,3.45,197.0,194.82,2.404,34.98
1982-07-24 19:17:00,79.967,3.45,202.0,199.77,2.389,34.98
1982-07-24 19:17:00,79.967,3.45,207.0,204.71,2.37,34.98
1982-07-24 19:17:00,79.967,3.45,212.0,209.65,2.35,34.979
1982-07-24 19:17:00,79.967,3.45,217.0,214.59,2.334,34.979
1982-07-24 19:17:00,79.967,3.45,222.0,219.53,2.321,34.979
1982-07-24 19:17:00,79.967,3.45,227.0,224.48,2.312,34.98
1982-07-24 19:17:00,79.967,3.45,232.0,229.42,2.305,34.98
1982-07-24 19:17:00,79.967,3.45,237.0,234.36,2.299,34.981
1982-07-24 19:17:00,79.967,3.45,242.0,239.3,2.293,34.982
1982-07-24 19:17:00,79.967,3.45,247.0,244.24,2.288,34.983
1982-07-24 19:17:00,79.967,3.45,252.0,249.18,2.281,34.983
1982-07-24 19:17:00,79.967,3.45,257.0,254.12,2.272,34.983
1982-07-24 19:17:00,79.967,3.45,262.0,259.06,2.261,34.983
1982-07-24 19:17:00,79.967,3.45,267.0,264.0,2.246,34.983
1982-07-24 19:17:00,79.967,3.45,271.0,267.96,2.227,34.982
1982-07-24 19:17:00,79.967,3.45,276.0,272.9,2.202,34.981
1982-07-24 19:17:00,79.967,3.45,281.0,277.84,2.174,34.979
1982-07-24 19:17:00,79.967,3.45,286.0,282.78,2.144,34.977
1982-07-24 19:17:00,79.967,3.45,291.0,287.72,2.113,34.975
1982-07-24 19:17:00,79.967,3.45,296.0,292.66,2.081,34.973
1982-07-24 19:17:00,79.967,3.45,301.0,297.6,2.05,34.971
1982-07-24 19:17:00,79.967,3.45,306.0,302.54,2.021,34.969
1982-07-24 19:17:00,79.967,3.45,311.0,307.48,1.996,34.967
1982-07-24 19:17:00,79.967,3.45,316.0,312.42,1.976,34.966
1982-07-24 19:17:00,79.967,3.45,321.0,317.36,1.96,34.966
1982-07-24 19:17:00,79.967,3.45,326.0,322.3,1.949,34.965
1982-07-24 19:17:00,79.967,3.45,331.0,327.24,1.941,34.965
1982-07-24 19:17:00,79.967,3.45,336.0,332.18,1.935,34.966
1982-07-24 19:17:00,79.967,3.45,341.0,337.11,1.931,34.966
1982-07-24 19:17:00,79.967,3.45,346.0,342.05,1.928,34.967
1982-07-24 19:17:00,79.967,3.45,350.0,346.0,1.925,34.968
1982-07-24 19:17:00,79.967,3.45,355.0,350.94,1.921,34.968
1982-07-24 19:17:00,79.967,3.45,360.0,355.88,1.916,34.968
1982-07-24 19:17:00,79.967,3.45,365.0,360.82,1.907,34.968
1982-07-24 19:17:00,79.967,3.45,370.0,365.76,1.896,34.968
1982-07-24 19:17:00,79.967,3.45,375.0,370.7,1.883,34.968
1982-07-24 19:17:00,79.967,3.45,380.0,375.63,1.866,34.967
1982-07-24 19:17:00,79.967,3.45,385.0,380.57,1.848,34.966
1982-07-24 19:17:00,79.967,3.45,390.0,385.51,1.828,34.965
1982-07-24 19:17:00,79.967,3.45,395.0,390.45,1.806,34.964
1982-07-24 19:17:00,79.967,3.45,400.0,395.39,1.783,34.962
1982-07-24 19:17:00,79.967,3.45,405.0,400.32,1.76,34.961
1982-07-24 19:17:00,79.967,3.45,410.0,405.26,1.735,34.959
1982-07-24 19:17:00,79.967,3.45,415.0,410.2,1.71,34.958
1982-07-24 19:17:00,79.967,3.45,420.0,415.14,1.684,34.956
1982-07-24 19:17:00,79.967,3.45,425.0,420.07,1.658,34.954
1982-07-24 19:17:00,79.967,3.45,429.0,424.02,1.631,34.953
1982-07-24 19:17:00,79.967,3.45,434.0,428.96,1.603,34.951
1982-07-24 19:17:00,79.967,3.45,439.0,433.9,1.575,34.949
1982-07-24 19:17:00,79.967,3.45,444.0,438.83,1.547,34.948
1982-07-24 19:17:00,79.967,3.45,449.0,443.77,1.518,34.946
1982-07-24 19:17:00,79.967,3.45,454.0,448.7,1.49,34.944
1982-07-24 19:17:00,79.967,3.45,459.0,453.64,1.461,34.942
1982-07-24 19:17:00,79.967,3.45,464.0,458.58,1.433,34.941
1982-07-24 19:17:00,79.967,3.45,469.0,463.51,1.404,34.939
1982-07-24 19:17:00,79.967,3.45,474.0,468.45,1.376,34.937
1982-07-24 19:17:00,79.967,3.45,479.0,473.38,1.347,34.936
1982-07-24 19:17:00,79.967,3.45,484.0,478.32,1.319,34.934
1982-07-24 19:17:00,79.967,3.45,489.0,483.26,1.293,34.933
1982-07-24 19:17:00,79.967,3.45,494.0,488.19,1.266,34.931
1982-07-24 19:17:00,79.967,3.45,499.0,493.13,1.239,34.93
1982-07-24 19:17:00,79.967,3.45,504.0,498.06,1.213,34.928
1982-07-24 19:17:00,79.967,3.45,508.0,502.01,1.188,34.927
1982-07-24 19:17:00,79.967,3.45,513.0,506.94,1.164,34.926
1982-07-24 19:17:00,79.967,3.45,518.0,511.88,1.14,34.925
1982-07-24 19:17:00,79.967,3.45,523.0,516.81,1.117,34.924
1982-07-24 19:17:00,79.967,3.45,528.0,521.75,1.094,34.923
1982-07-24 19:17:00,79.967,3.45,533.0,526.68,1.071,34.922
1982-07-24 19:17:00,79.967,3.45,538.0,531.62,1.049,34.921
1982-07-24 19:17:00,79.967,3.45,543.0,536.55,1.026,34.92
1982-07-24 19:17:00,79.967,3.45,548.0,541.49,1.003,34.919
1982-07-24 19:17:00,79.967,3.45,553.0,546.42,0.98,34.919
1982-07-24 19:17:00,79.967,3.45,558.0,551.35,0.956,34.918
1982-07-24 19:17:00,79.967,3.45,563.0,556.29,0.931,34.916
1982-07-24 19:17:00,79.967,3.45,568.0,561.22,0.906,34.915
1982-07-24 19:17:00,79.967,3.45,573.0,566.15,0.879,34.914
1982-07-24 19:17:00,79.967,3.45,578.0,571.09,0.851,34.913
1982-07-24 19:17:00,79.967,3.45,582.0,575.03,0.823,34.912
1982-07-24 19:17:00,79.967,3.45,587.0,579.97,0.794,34.91
1982-07-24 19:17:00,79.967,3.45,592.0,584.9,0.768,34.909
1982-07-24 19:17:00,79.967,3.45,597.0,589.83,0.745,34.908
1982-07-24 19:17:00,79.967,3.45,602.0,594.77,0.726,34.908
1982-07-24 19:17:00,79.967,3.45,607.0,599.7,0.711,34.907
1982-07-24 19:17:00,79.967,3.45,612.0,604.63,0.696,34.907
1982-07-24 19:17:00,79.967,3.45,617.0,609.56,0.68,34.907
1982-07-24 19:17:00,79.967,3.45,622.0,614.5,0.663,34.906
1982-07-24 19:17:00,79.967,3.45,627.0,619.43,0.645,34.906
1982-07-24 19:17:00,79.967,3.45,632.0,624.36,0.625,34.905
1982-07-24 19:17:00,79.967,3.45,637.0,629.29,0.604,34.905
1982-07-24 19:17:00,79.967,3.45,642.0,634.23,0.582,34.904
1982-07-24 19:17:00,79.967,3.45,647.0,639.16,0.56,34.903
1982-07-24 19:17:00,79.967,3.45,652.0,644.09,0.536,34.902
1982-07-24 19:17:00,79.967,3.45,656.0,648.03,0.511,34.901
1982-07-24 19:17:00,79.967,3.45,661.0,652.97,0.486,34.901
1982-07-24 19:17:00,79.967,3.45,666.0,657.9,0.46,34.9
1982-07-24 19:17:00,79.967,3.45,671.0,662.83,0.433,34.899
1982-07-24 19:17:00,79.967,3.45,676.0,667.76,0.405,34.898
1982-07-24 19:17:00,79.967,3.45,681.0,672.69,0.377,34.897
1982-07-24 19:17:00,79.967,3.45,686.0,677.62,0.349,34.897
1982-07-24 19:17:00,79.967,3.45,691.0,682.55,0.32,34.896
1982-07-24 19:17:00,79.967,3.45,701.0,692.41,0.262,34.895
1982-07-24 19:17:00,79.967,3.45,711.0,702.27,0.203,34.893
1982-07-24 19:17:00,79.967,3.45,721.0,712.13,0.148,34.893
1982-07-24 19:17:00,79.967,3.45,730.0,721.01,0.1,34.892
1982-07-24 19:17:00,79.967,3.45,740.0,730.87,0.06,34.892
1982-07-24 19:17:00,79.967,3.45,750.0,740.73,0.025,34.892
1982-07-24 19:17:00,79.967,3.45,760.0,750.58,-0.008,34.891
1982-07-24 19:17:00,79.967,3.45,770.0,760.44,-0.038,34.891
1982-07-24 19:17:00,79.967,3.45,780.0,770.3,-0.066,34.89
1982-07-24 19:17:00,79.967,3.45,790.0,780.16,-0.092,34.889
1982-07-24 19:17:00,79.967,3.45,792.0,782.13,-0.098,34.889
1982-03-29 20:28:00,70.6317,-123.82,0.0,0.0,-1.772,31.887
1982-03-29 20:28:00,70.6317,-123.82,5.96,5.9,-1.771,31.903
1982-03-29 20:28:00,70.6317,-123.82,6.97,6.9,-1.771,31.919
1982-03-29 20:28:00,70.6317,-123.82,7.98,7.9,-1.771,31.927
1982-03-29 20:28:00,70.6317,-123.82,8.99,8.9,-1.771,31.941
1982-03-29 20:28:00,70.6317,-123.82,10.0,9.9,-1.771,31.958
1982-03-29 20:28:00,70.6317,-123.82,11.01,10.9,-1.772,31.978
1982-03-29 20:28:00,70.6317,-123.82,12.02,11.9,-1.772,31.999
1982-03-29 20:28:00,70.6317,-123.82,13.03,12.9,-1.771,32.022
1982-03-29 20:28:00,70.6317,-123.82,14.04,13.9,-1.771,32.049
1982-03-29 20:28:00,70.6317,-123.82,15.05,14.9,-1.773,32.078
1982-03-29 20:28:00,70.6317,-123.82,16.06,15.9,-1.773,32.114
1982-03-29 20:28:00,70.6317,-123.82,17.07,16.9,-1.774,32.128
1982-03-29 20:28:00,70.6317,-123.82,18.08,17.9,-1.775,32.144
1982-03-29 20:28:00,70.6317,-123.82,19.09,18.9,-1.773,32.16
1982-03-29 20:28:00,70.6317,-123.82,20.0,19.8,-1.767,32.171
1982-03-29 20:28:00,70.6317,-123.82,21.01,20.8,-1.749,32.19
1982-03-29 20:28:00,70.6317,-123.82,22.02,21.8,-1.737,32.213
1982-03-29 20:28:00,70.6317,-123.82,23.04,22.8,-1.667,32.23
1982-03-29 20:28:00,70.6317,-123.82,24.05,23.8,-1.647,32.237
1982-03-29 20:28:00,70.6317,-123.82,25.06,24.8,-1.627,32.251
1982-03-29 20:28:00,70.6317,-123.82,26.07,25.8,-1.63,32.266
1982-03-29 20:28:00,70.6317,-123.82,27.08,26.8,-1.729,32.293
1982-03-29 20:28:00,70.6317,-123.82,28.09,27.8,-1.729,32.307
1982-03-29 20:28:00,70.6317,-123.82,29.1,28.8,-1.761,32.325
1982-03-29 20:28:00,70.6317,-123.82,30.11,29.8,-1.782,32.339
1982-03-29 20:28:00,70.6317,-123.82,31.12,30.8,-1.784,32.347
1982-03-29 20:28:00,70.6317,-123.82,32.03,31.7,-1.785,32.351
1982-03-29 20:28:00,70.6317,-123.82,33.04,32.7,-1.784,32.355
1982-03-29 20:28:00,70.6317,-123.82,34.05,33.7,-1.783,32.359
1982-03-29 20:28:00,70.6317,-123.82,35.06,34.7,-1.783,32.363
1982-03-29 20:28:00,70.6317,-123.82,36.07,35.7,-1.781,32.372
1982-03-29 20:28:00,70.6317,-123.82,37.08,36.7,-1.778,32.382
1982-03-29 20:28:00,70.6317,-123.82,38.09,37.7,-1.78,32.393
1982-03-29 20:28:00,70.6317,-123.82,39.1,38.7,-1.78,32.398
1982-03-29 20:28:00,70.6317,-123.82,40.11,39.7,-1.778,32.403
1982-03-29 20:28:00,70.6317,-123.82,41.12,40.7,-1.775,32.413
1982-03-29 20:28:00,70.6317,-123.82,42.13,41.7,-1.786,32.425
1982-03-29 20:28:00,70.6317,-123.82,43.14,42.7,-1.788,32.434
1982-03-29 20:28:00,70.6317,-123.82,44.05,43.6,-1.787,32.44
1982-03-29 20:28:00,70.6317,-123.82,45.06,44.6,-1.784,32.447
1982-03-29 20:28:00,70.6317,-123.82,46.07,45.6,-1.784,32.452
1982-03-29 20:28:00,70.6317,-123.82,47.08,46.6,-1.785,32.463
1982-03-29 20:28:00,70.6317,-123.82,48.09,47.6,-1.783,32.468
1982-03-29 20:28:00,70.6317,-123.82,49.1,48.6,-1.781,32.474
1982-03-29 20:28:00,70.6317,-123.82,50.12,49.6,-1.784,32.485
1982-03-29 20:28:00,70.6317,-123.82,51.13,50.6,-1.786,32.498
1982-03-29 20:28:00,70.6317,-123.82,52.14,51.6,-1.782,32.509
1982-03-29 20:28:00,70.6317,-123.82,53.15,52.6,-1.765,32.531
1982-03-29 20:28:00,70.6317,-123.82,54.16,53.6,-1.754,32.571
1982-03-29 20:28:00,70.6317,-123.82,55.07,54.5,-1.755,32.591
1982-03-29 20:28:00,70.6317,-123.82,56.08,55.5,-1.753,32.606
1982-03-29 20:28:00,70.6317,-123.82,57.09,56.5,-1.751,32.624
1982-03-29 20:28:00,70.6317,-123.82,58.1,57.5,-1.747,32.65
1982-03-29 20:28:00,70.6317,-123.82,59.11,58.5,-1.738,32.666
1982-03-29 20:28:00,70.6317,-123.82,60.12,59.5,-1.738,32.675
1982-03-29 20:28:00,70.6317,-123.82,61.13,60.5,-1.738,32.682
1982-03-29 20:28:00,70.6317,-123.82,62.14,61.5,-1.737,32.688
1982-03-29 20:28:00,70.6317,-123.82,63.15,62.5,-1.73,32.699
1982-03-29 20:28:00,70.6317,-123.82,64.16,63.5,-1.726,32.708
1982-03-29 20:28:00,70.6317,-123.82,65.17,64.5,-1.72,32.73
1982-03-29 20:28:00,70.6317,-123.82,66.08,65.4,-1.718,32.737
1982-03-29 20:28:00,70.6317,-123.82,67.09,66.4,-1.716,32.753
1982-03-29 20:28:00,70.6317,-123.82,68.1,67.4,-1.705,32.763
1982-03-29 20:28:00,70.6317,-123.82,69.11,68.4,-1.711,32.783
1982-03-29 20:28:00,70.6317,-123.82,70.12,69.4,-1.713,32.803
1982-03-29 20:28:00,70.6317,-123.82,71.13,70.4,-1.712,32.818
1982-03-29 20:28:00,70.6317,-123.82,72.15,71.4,-1.712,32.825
1982-03-29 20:28:00,70.6317,-123.82,73.16,72.4,-1.711,32.83
1982-03-29 20:28:00,70.6317,-123.82,74.17,73.4,-1.711,32.832
1982-03-29 20:28:00,70.6317,-123.82,75.18,74.4,-1.71,32.836
1982-03-29 20:28:00,70.6317,-123.82,76.19,75.4,-1.707,32.85
1982-03-29 20:28:00,70.6317,-123.82,77.2,76.4,-1.704,32.858
1982-03-29 20:28:00,70.6317,-123.82,78.11,77.3,-1.699,32.87
1982-03-29 20:28:00,70.6317,-123.82,79.12,78.3,-1.704,32.882
1982-03-29 20:28:00,70.6317,-123.82,80.13,79.3,-1.708,32.896
1982-03-29 20:28:00,70.6317,-123.82,81.14,80.3,-1.708,32.903
1982-03-29 20:28:00,70.6317,-123.82,82.15,81.3,-1.707,32.908
1982-03-29 20:28:00,70.6317,-123.82,83.16,82.3,-1.705,32.911
1982-03-29 20:28:00,70.6317,-123.82,84.17,83.3,-1.704,32.916
1982-03-29 20:28:00,70.6317,-123.82,85.18,84.3,-1.699,32.922
1982-03-29 20:28:00,70.6317,-123.82,86.19,85.3,-1.701,32.931
1982-03-29 20:28:00,70.6317,-123.82,87.2,86.3,-1.715,32.941
1982-03-29 20:28:00,70.6317,-123.82,88.22,87.3,-1.721,32.952
1982-03-29 20:28:00,70.6317,-123.82,89.23,88.3,-1.732,32.959
1982-03-29 20:28:00,70.6317,-123.82,90.14,89.2,-1.74,32.964
1982-03-29 20:28:00,70.6317,-123.82,91.15,90.2,-1.738,32.969
1982-03-29 20:28:00,70.6317,-123.82,92.16,91.2,-1.732,32.98
1982-03-29 20:28:00,70.6317,-123.82,93.17,92.2,-1.732,32.983
1982-03-29 20:28:00,70.6317,-123.82,94.18,93.2,-1.725,32.992
1982-03-29 20:28:00,70.6317,-123.82,95.19,94.2,-1.72,32.998
1982-03-29 20:28:00,70.6317,-123.82,96.2,95.2,-1.722,33.005
1982-03-29 20:28:00,70.6317,-123.82,97.21,96.2,-1.722,33.012
1982-03-29 20:28:00,70.6317,-123.82,98.22,97.2,-1.701,33.019
1982-03-29 20:28:00,70.6317,-123.82,99.23,98.2,-1.696,33.028
1982-03-29 20:28:00,70.6317,-123.82,100.24,99.2,-1.698,33.033
1982-03-29 20:28:00,70.6317,-123.82,101.15,100.1,-1.698,33.038
1982-03-29 20:28:00,70.6317,-123.82,102.16,101.1,-1.698,33.042
1982-03-29 20:28:00,70.6317,-123.82,103.17,102.1,-1.71,33.048
1982-03-29 20:28:00,70.6317,-123.82,104.18,103.1,-1.725,33.054
1982-03-29 20:28:00,70.6317,-123.82,105.2,104.1,-1.73,33.059
1982-03-29 20:28:00,70.6317,-123.82,106.21,105.1,-1.735,33.065
1982-03-29 20:28:00,70.6317,-123.82,107.22,106.1,-1.732,33.069
1982-03-29 20:28:00,70.6317,-123.82,108.23,107.1,-1.723,33.074
1982-03-29 20:28:00,70.6317,-123.82,109.24,108.1,-1.707,33.078
1982-03-29 20:28:00,70.6317,-123.82,110.25,109.1,-1.703,33.085
1982-03-29 20:28:00,70.6317,-123.82,111.26,110.1,-1.703,33.09
1982-03-29 20:28:00,70.6317,-123.82,112.17,111.0,-1.708,33.098
1982-03-29 20:28:00,70.6317,-123.82,113.18,112.0,-1.695,33.102
1982-03-29 20:28:00,70.6317,-123.82,114.19,113.0,-1.692,33.108
1982-03-29 20:28:00,70.6317,-123.82,115.2,114.0,-1.708,33.113
1982-03-29 20:28:00,70.6317,-123.82,116.21,115.0,-1.706,33.114
1982-03-29 20:28:00,70.6317,-123.82,117.22,116.0,-1.71,33.121
1982-03-29 20:28:00,70.6317,-123.82,118.23,117.0,-1.698,33.126
1982-03-29 20:28:00,70.6317,-123.82,119.25,118.0,-1.691,33.133
1982-03-29 20:28:00,70.6317,-123.82,120.26,119.0,-1.682,33.139
1982-03-29 20:28:00,70.6317,-123.82,121.17,119.9,-1.675,33.145
1982-03-29 20:28:00,70.6317,-123.82,122.18,120.9,-1.676,33.147
1982-03-29 20:28:00,70.6317,-123.82,123.19,121.9,-1.666,33.153
1982-03-29 20:28:00,70.6317,-123.82,124.2,122.9,-1.661,33.159
1982-03-29 20:28:00,70.6317,-123.82,125.21,123.9,-1.665,33.166
1982-03-29 20:28:00,70.6317,-123.82,126.22,124.9,-1.664,33.173
1982-03-29 20:28:00,70.6317,-123.82,127.23,125.9,-1.659,33.178
1982-03-29 20:28:00,70.6317,-123.82,128.24,126.9,-1.657,33.182
1982-03-29 20:28:00,70.6317,-123.82,129.25,127.9,-1.662,33.188
1982-03-29 20:28:00,70.6317,-123.82,130.26,128.9,-1.652,33.193
1982-03-29 20:28:00,70.6317,-123.82,131.28,129.9,-1.648,33.2
1982-03-29 20:28:00,70.6317,-123.82,132.29,130.9,-1.645,33.207
1982-03-29 20:28:00,70.6317,-123.82,133.2,131.8,-1.645,33.211
1982-03-29 20:28:00,70.6317,-123.82,134.21,132.8,-1.649,33.215
1982-03-29 20:28:00,70.6317,-123.82,135.22,133.8,-1.68,33.224
1982-03-29 20:28:00,70.6317,-123.82,136.23,134.8,-1.695,33.228
1982-03-29 20:28:00,70.6317,-123.82,137.24,135.8,-1.702,33.231
1982-03-29 20:28:00,70.6317,-123.82,138.25,136.8,-1.675,33.233
1982-03-29 20:28:00,70.6317,-123.82,139.26,137.8,-1.684,33.236
1982-03-29 20:28:00,70.6317,-123.82,140.27,138.8,-1.692,33.24
1982-03-29 20:28:00,70.6317,-123.82,141.28,139.8,-1.694,33.245
1982-03-29 20:28:00,70.6317,-123.82,142.29,140.8,-1.685,33.25
1982-03-29 20:28:00,70.6317,-123.82,143.31,141.8,-1.668,33.255
1982-03-29 20:28:00,70.6317,-123.82,144.22,142.7,-1.645,33.262
1982-03-29 20:28:00,70.6317,-123.82,145.23,143.7,-1.657,33.272
1982-03-29 20:28:00,70.6317,-123.82,146.24,144.7,-1.668,33.276
1982-03-29 20:28:00,70.6317,-123.82,147.25,145.7,-1.654,33.279
1982-03-29 20:28:00,70.6317,-123.82,148.26,146.7,-1.662,33.283
1982-03-29 20:28:00,70.6317,-123.82,149.27,147.7,-1.664,33.287
1982-03-29 20:28:00,70.6317,-123.82,150.28,148.7,-1.671,33.292
1982-03-29 20:28:00,70.6317,-123.82,151.29,149.7,-1.651,33.296
1982-03-29 20:28:00,70.6317,-123.82,152.3,150.7,-1.641,33.301
1982-03-29 20:28:00,70.6317,-123.82,153.21,151.6,-1.656,33.306
1982-03-29 20:28:00,70.6317,-123.82,154.22,152.6,-1.665,33.311
1982-03-29 20:28:00,70.6317,-123.82,155.24,153.6,-1.674,33.316
1982-03-29 20:28:00,70.6317,-123.82,156.25,154.6,-1.674,33.32
1982-03-29 20:28:00,70.6317,-123.82,157.26,155.6,-1.677,33.324
1982-03-29 20:28:00,70.6317,-123.82,158.27,156.6,-1.654,33.327
1982-03-29 20:28:00,70.6317,-123.82,159.28,157.6,-1.642,33.33
1982-03-29 20:28:00,70.6317,-123.82,160.29,158.6,-1.637,33.333
1982-03-29 20:28:00,70.6317,-123.82,161.3,159.6,-1.672,33.343
1982-03-29 20:28:00,70.6317,-123.82,162.31,160.6,-1.682,33.346
1982-03-29 20:28:00,70.6317,-123.82,163.32,161.6,-1.68,33.35
1982-03-29 20:28:00,70.6317,-123.82,164.23,162.5,-1.67,33.357
1982-03-29 20:28:00,70.6317,-123.82,165.24,163.5,-1.623,33.362
1982-03-29 20:28:00,70.6317,-123.82,166.26,164.5,-1.62,33.369
1982-03-29 20:28:00,70.6317,-123.82,167.27,165.5,-1.616,33.372
1982-03-29 20:28:00,70.6317,-123.82,168.28,166.5,-1.617,33.379
1982-03-29 20:28:00,70.6317,-123.82,169.29,167.5,-1.61,33.384
1982-03-29 20:28:00,70.6317,-123.82,170.3,168.5,-1.599,33.392
1982-03-29 20:28:00,70.6317,-123.82,171.31,169.5,-1.6,33.399
1982-03-29 20:28:00,70.6317,-123.82,172.32,170.5,-1.577,33.412
1982-03-29 20:28:00,70.6317,-123.82,173.23,171.4,-1.582,33.425
1982-03-29 20:28:00,70.6317,-123.82,174.24,172.4,-1.564,33.43
1982-03-29 20:28:00,70.6317,-123.82,175.25,173.4,-1.557,33.445
1982-03-29 20:28:00,70.6317,-123.82,176.27,174.4,-1.54,33.456
1982-03-29 20:28:00,70.6317,-123.82,177.28,175.4,-1.523,33.475
1982-03-29 20:28:00,70.6317,-123.82,178.29,176.4,-1.505,33.481
1982-03-29 20:28:00,70.6317,-123.82,179.3,177.4,-1.499,33.487
1982-03-29 20:28:00,70.6317,-123.82,180.31,178.4,-1.499,33.5
1982-03-29 20:28:00,70.6317,-123.82,181.32,179.4,-1.489,33.512
1982-03-29 20:28:00,70.6317,-123.82,182.33,180.4,-1.468,33.528
1982-03-29 20:28:00,70.6317,-123.82,183.34,181.4,-1.456,33.54
1982-03-29 20:28:00,70.6317,-123.82,184.35,182.4,-1.435,33.554
1982-03-29 20:28:00,70.6317,-123.82,185.26,183.3,-1.409,33.569
1982-03-29 20:28:00,70.6317,-123.82,186.28,184.3,-1.393,33.583
1982-03-29 20:28:00,70.6317,-123.82,187.29,185.3,-1.383,33.596
1982-03-29 20:28:00,70.6317,-123.82,188.3,186.3,-1.356,33.614
1982-03-29 20:28:00,70.6317,-123.82,189.31,187.3,-1.346,33.633
1982-03-29 20:28:00,70.6317,-123.82,190.32,188.3,-1.337,33.657
1982-03-29 20:28:00,70.6317,-123.82,191.33,189.3,-1.317,33.678
1982-03-29 20:28:00,70.6317,-123.82,192.34,190.3,-1.275,33.7
1982-03-29 20:28:00,70.6317,-123.82,193.35,191.3,-1.231,33.715
1982-03-29 20:28:00,70.6317,-123.82,194.26,192.2,-1.223,33.724
1982-03-29 20:28:00,70.6317,-123.82,195.28,193.2,-1.212,33.735
1982-03-29 20:28:00,70.6317,-123.82,196.29,194.2,-1.202,33.745
