Unnamed: 0,X_meters,Y_meters,Longitude,Latitude,Depth,Surf_DH,Surf_DH_err,Datetime,ug,vg
0,3154258.5604359005,2454258.5604359005,-9.66112078519696,82.29826584848156,2.98035009765625,0.1548312865932001,0.0505830437483805,2012-07-01,,
1,3204258.5604359005,2454258.5604359005,-6.3319715401161325,82.36098659107931,4.15553125,0.1830761975275667,0.0737023604580255,2012-07-01,,
2,3254258.5604359005,2454258.5604359005,-2.959381432352602,82.39750272677502,2.12167626953125,0.1563755245209624,0.0473406444088073,2012-07-01,,
3,3304258.5604359005,2454258.5604359005,0.4338359885063168,82.40743842302005,3.602186279296875,0.1560921072890858,0.0541954721885465,2012-07-01,,
4,3354258.5604359005,2454258.5604359005,3.824016402592358,82.39069017210502,3.3379677734375,0.1577065213147822,0.0507726582346285,2012-07-01,,
5,3404258.5604359005,2454258.5604359005,7.1876217159036075,82.34743214299212,3.1387919921875,0.1551490487785899,0.0467104672906118,2012-07-01,,
6,3454258.5604359005,2454258.5604359005,10.502204164960911,82.2781072020856,0.7111090698242187,0.1358170034868308,0.0475850436114527,2012-07-01,,
7,3504258.5604359005,2454258.5604359005,13.747261086609452,82.18340465940328,1.6007415771484377,0.1332568535799206,0.0450140745347872,2012-07-01,,
8,3554258.5604359005,2454258.5604359005,16.904903797575077,82.06422726752285,2.5225,0.1377922751409933,0.0486025314969422,2012-07-01,,
9,3104258.5604359005,2504258.5604359005,-13.710246656441964,82.64850493550162,2.946527099609375,0.1623240285513671,0.0536815482344762,2012-07-01,,
10,3154258.5604359005,2504258.5604359005,-10.257249739444704,82.74210246392259,3.152333251953125,0.1599541177051937,0.0539340772644389,2012-07-01,-0.012323581098937572,0.0016601470447182773
11,3204258.5604359005,2504258.5604359005,-6.727355614890584,82.80867062273856,3.925069580078125,0.1647670203677478,0.0586335913231407,2012-07-01,0.022716953792791518,-0.00436707696288292
12,3254258.5604359005,2504258.5604359005,-3.1454682011948267,82.84745884896145,2.607978271484375,0.15352680251936,0.0440846174976233,2012-07-01,0.003849414961579783,-0.0028681466631779876
13,3304258.5604359005,2504258.5604359005,0.4611678408200595,82.85801691659958,3.633917724609375,0.1605454239073513,0.0558556984854637,2012-07-01,0.00064925707137828,0.0001396384987546676
14,3354258.5604359005,2504258.5604359005,4.064157641904053,82.84022058849787,3.977793701171875,0.1537323397323345,0.0554355220857269,2012-07-01,0.0016404334739070483,-0.004914594061199992
15,3404258.5604359005,2504258.5604359005,7.635277265943614,82.79427885464321,3.934968505859375,0.1533117954756307,0.0507079469259386,2012-07-01,-0.001061377756327493,-0.0005471943572605465
16,3454258.5604359005,2504258.5604359005,11.14777520386314,82.72072179574464,3.189556640625,0.1529270229908282,0.0530752997637069,2012-07-01,-0.00968590734016477,-0.011332325585585846
17,3504258.5604359005,2504258.5604359005,14.577508069820889,82.62037067655048,1.4141754150390624,0.1366364805664354,0.0465606857561146,2012-07-01,-0.011082069592721708,-0.012206464534610845
18,3554258.5604359005,2504258.5604359005,17.903798097921342,82.49429406867304,1.874598876953125,0.1349694320225993,0.0380851649720537,2012-07-01,-0.004368978380314891,0.004930238832006915
19,3604258.560435901,2504258.5604359005,21.10995280168372,82.34375516373922,3.876100341796875,0.1438875589463301,0.0711249402576155,2012-07-01,,
20,3654258.560435901,2504258.5604359005,24.183443716854494,82.17015577536235,3.893466552734375,0.1354249164508199,0.0449302462256916,2012-07-01,,
21,3104258.5604359005,2554258.5604359005,-14.5939171890007,83.08537816179347,3.04959228515625,0.1698689470109627,0.0649792936110306,2012-07-01,,
