Unnamed: 0,X_meters,Y_meters,Longitude,Latitude,Depth,Surf_DH,Surf_DH_err,Datetime,ug,vg
0,3154258.5604359005,2454258.5604359005,-9.66112078519696,82.29826584848156,2.98035009765625,0.2113535530826774,0.0471022746581739,2012-03-01,,
1,3204258.5604359005,2454258.5604359005,-6.3319715401161325,82.36098659107931,4.15553125,0.2205570647442688,0.0478406153196173,2012-03-01,,
2,3254258.5604359005,2454258.5604359005,-2.959381432352602,82.39750272677502,2.12167626953125,0.2126105743741028,0.0431928326285172,2012-03-01,,
3,3304258.5604359005,2454258.5604359005,0.4338359885063168,82.40743842302005,3.602186279296875,0.2097913084928559,0.0459168976680383,2012-03-01,,
4,3354258.5604359005,2454258.5604359005,3.824016402592358,82.39069017210502,3.3379677734375,0.2110083945602905,0.0504105445797425,2012-03-01,,
5,3404258.5604359005,2454258.5604359005,7.1876217159036075,82.34743214299212,3.1387919921875,0.2096449804496587,0.051011076533669,2012-03-01,,
6,3454258.5604359005,2454258.5604359005,10.502204164960911,82.2781072020856,0.7111090698242187,0.1836725501674888,0.0587345029803742,2012-03-01,,
7,3504258.5604359005,2454258.5604359005,13.747261086609452,82.18340465940328,1.6007415771484377,0.200135241979915,0.0533631846532976,2012-03-01,,
8,3554258.5604359005,2454258.5604359005,16.904903797575077,82.06422726752285,2.5225,0.2018830087954054,0.0610142549724104,2012-03-01,,
9,3104258.5604359005,2504258.5604359005,-13.710246656441964,82.64850493550162,2.946527099609375,0.2143067057752409,0.0476939658028344,2012-03-01,,
10,3154258.5604359005,2504258.5604359005,-10.257249739444704,82.74210246392259,3.152333251953125,0.2204742660967491,0.0493810976500727,2012-03-01,-0.008255336761287679,0.0038938122027282612
11,3204258.5604359005,2504258.5604359005,-6.727355614890584,82.80867062273856,3.925069580078125,0.2200366508280315,0.0451904979834071,2012-03-01,0.005756154194001211,-0.00622987448704521
12,3254258.5604359005,2504258.5604359005,-3.1454682011948267,82.84745884896145,2.607978271484375,0.2113053489384881,0.0511905791506537,2012-03-01,-0.0009379667697272572,-0.005796922965624583
13,3304258.5604359005,2504258.5604359005,0.4611678408200595,82.85801691659958,3.633917724609375,0.211504217746051,0.0460606764300303,2012-03-01,-0.0027728191005293615,0.0037719838915002604
14,3354258.5604359005,2504258.5604359005,4.064157641904053,82.84022058849787,3.977793701171875,0.2168574213494483,0.0550716959341943,2012-03-01,-0.00042414449507629566,0.0006306333249052068
15,3404258.5604359005,2504258.5604359005,7.635277265943614,82.79427885464321,3.934968505859375,0.212432426076631,0.0574577105631847,2012-03-01,-0.007520906490413992,-0.0033818439506767962
16,3454258.5604359005,2504258.5604359005,11.14777520386314,82.72072179574464,3.189556640625,0.2118802948230045,0.0606142330991759,2012-03-01,-0.01578653867503379,0.0020351881003736715
17,3504258.5604359005,2504258.5604359005,14.577508069820889,82.62037067655048,1.4141754150390624,0.2154271690547488,0.0564541138824922,2012-03-01,-0.006965754024164557,-0.00782433118649584
18,3554258.5604359005,2504258.5604359005,17.903798097921342,82.49429406867304,1.874598876953125,0.2003694975197681,0.0572035366891869,2012-03-01,-0.0048087911381206674,-0.0017633080248855213
19,3604258.560435901,2504258.5604359005,21.10995280168372,82.34375516373922,3.876100341796875,0.2128338089494864,0.0588510847764626,2012-03-01,,
20,3654258.560435901,2504258.5604359005,24.183443716854494,82.17015577536235,3.893466552734375,0.2028685990727721,0.0595871851198439,2012-03-01,,
21,3104258.5604359005,2554258.5604359005,-14.5939171890007,83.08537816179347,3.04959228515625,0.2135321762452628,0.0500809436966814,2012-03-01,,
22,3154258.5604359005,2554258.5604359005,-10.930831526997938,83.18494129451612,3.498279052734375,0.2235017059908524,0.0478907981909089,2012-03-01,-0.0017068795977796588,-0.0009822680833931616
23,3204258.5604359005,2554258.5604359005,-7.17513041724736,83.25585651798701,2.394952392578125,0.2120853529843091,0.0487280371905138,2012-03-01,-0.002296227972940841,-0.006455900721499346
24,3254258.5604359005,2554258.5604359005,-3.356499069882729,83.29721892191617,3.241247314453125,0.213991158305143,0.0486039070784817,2012-03-01,-0.004661325126411512,0.0012131663678024611
25,3304258.5604359005,2554258.5604359005,0.4921749904312472,83.30848302596334,3.5222607421875,0.213872686587636,0.0520102506749242,2012-03-01,0.002365004112722032,-0.0016007994447339979
26,3354258.5604359005,2554258.5604359005,4.336419246606751,83.28949795599125,3.5107275390625,0.2116326788125676,0.0672731639785976,2012-03-01,0.007163117808918843,0.004643427103907746
27,3404258.5604359005,2554258.5604359005,8.141997194313214,83.2405174229676,4.01499560546875,0.2207136470535248,0.0768613553475627,2012-03-01,0.002798795388975014,-0.0032112468821399224
28,3454258.5604359005,2554258.5604359005,11.876698596713728,83.16218300449302,3.787304443359375,0.2069021601662709,0.0685693418753872,2012-03-01,-0.004148600236532284,-0.007013988266033647
29,3504258.5604359005,2554258.5604359005,15.511871812798429,83.05548322945884,4.02083349609375,0.2103829399268971,0.0563992079516741,2012-03-01,0.007598005372296729,0.0013943960270282763
30,3554258.5604359005,2554258.5604359005,19.02353013027208,82.92169431642624,4.026392822265625,0.2089554697132596,0.0551446210339885,2012-03-01,-0.0003363122832882178,-0.0007858130840018483
31,3604258.560435901,2554258.5604359005,22.392954133738556,82.7623103280922,3.99450048828125,0.2092261243554232,0.0609048855488246,2012-03-01,0.008422915919208953,0.0016291157395276093
32,3654258.560435901,2554258.5604359005,25.606804452822978,82.57897071734358,3.996781982421875,0.2113529037792421,0.0621072884250721,2012-03-01,0.002735435288626761,-0.02436326809904505
33,3704258.560435901,2554258.5604359005,28.656829640198136,82.37339203050992,3.75194921875,0.1733873299124896,0.039205001309612,2012-03-01,,
34,3754258.560435901,2554258.5604359005,31.539290814523326,82.14730849985934,3.175010009765625,0.1669227395093556,0.0382568115452707,2012-03-01,,
35,3054258.5604359005,2604258.5604359005,-19.35241975643702,83.38496566640602,3.24802783203125,0.214561561279556,0.0446461667297805,2012-03-01,,
36,3104258.5604359005,2604258.5604359005,-15.596334267202732,83.52028293708476,3.394971923828125,0.222593224877711,0.0479508454292026,2012-03-01,-0.005024496844840132,0.005717235420495803
37,3154258.5604359005,2604258.5604359005,-11.697781085403928,83.62660469021854,3.8320205078125,0.222988399608228,0.047037296771754,2012-03-01,0.0006083134317416922,0.0005603749183628245
38,3204258.5604359005,2604258.5604359005,-7.6863804835996,83.70246885856169,3.407413818359375,0.2234193524177861,0.0434178808696422,2012-03-01,-0.008508667929282676,-0.0032660294160650116
39,3254258.5604359005,2604258.5604359005,-3.597842726796847,83.7467715585851,2.88060693359375,0.2181727854711697,0.0539839493584682,2012-03-01,0.0014766842310636194,-0.010443336185636469
40,3304258.5604359005,2604258.5604359005,0.5276521725973109,83.75884339092786,2.67988720703125,0.208019825170791,0.0712651618101891,2012-03-01,0.001112076673115193,-0.008048536436369406
41,3354258.5604359005,2604258.5604359005,4.647692350579396,83.73849867869528,3.514279296875,0.2063043094674767,0.057705574516307,2012-03-01,-0.0008987146945789181,0.00019644454423439487
42,3404258.5604359005,2604258.5604359005,8.720199077017234,83.68604952628118,3.5725625,0.2083094936891053,0.0823582381315769,2012-03-01,0.0026485200351061,0.007926119835302057
43,3454258.5604359005,2604258.5604359005,12.705942145077303,83.6022822878641,4.00690771484375,0.2179906520696255,0.0760924884822153,2012-03-01,-0.0026094035019481134,-0.0027613627328715675
44,3504258.5604359005,2604258.5604359005,16.57064229784809,83.48840045780472,4.0011513671875,0.2042387715933352,0.0544944483736463,2012-03-01,0.0024666919252636374,-0.01161999974798933
45,3554258.5604359005,2604258.5604359005,20.286404577815485,83.34594323399034,3.980875732421875,0.2008645914474544,0.0511348141536313,2012-03-01,-0.002254637243866207,-0.002579206228573949
46,3604258.560435901,2604258.5604359005,23.832385018265512,83.17669168326088,4.004836669921875,0.2004385045093775,0.0534917372727321,2012-03-01,0.008628990623886473,-0.0013713377461812557
47,3654258.560435901,2604258.5604359005,27.194746671917336,82.98257422945156,3.9713486328125,0.1988447258131381,0.0535240640539799,2012-03-01,0.004777288236690925,-0.003413702350017542
48,3704258.560435901,2604258.5604359005,30.366066799372724,82.76558075618651,3.764888427734375,0.1954124525069586,0.0559926396156492,2012-03-01,-0.018037528103769133,-0.022201523260182765
49,3754258.560435901,2604258.5604359005,33.34439987854107,82.52769113391265,3.293445556640625,0.1661723572265352,0.0323486597163538,2012-03-01,-0.0030161915757640555,-0.020646222457716554
50,3804258.560435901,2604258.5604359005,36.132190413304365,82.27082054702294,2.350547119140625,0.165045012980956,0.0313551247772928,2012-03-01,,
51,3054258.5604359005,2654258.5604359005,-20.732040292871623,83.80808665407852,2.0892548828125,0.2455845621117735,0.055615196947084,2012-03-01,,
52,3104258.5604359005,2654258.5604359005,-16.742398938301722,83.9528244062666,3.6022216796875,0.2209379623429636,0.0400101650666645,2012-03-01,-0.005766760146599838,-0.015577898445998425
53,3154258.5604359005,2654258.5604359005,-12.578614944799424,84.06686057982874,3.765371826171875,0.2226049055408472,0.0509313293864166,2012-03-01,-0.0010109357166189917,0.002502993135352928
54,3204258.5604359005,2654258.5604359005,-8.275530625635565,84.14840716921887,3.911771484375,0.2246310028692251,0.0503511689913104,2012-03-01,-9.546851793697193e-05,-0.007312798727304687
55,3254258.5604359005,2654258.5604359005,-3.8765250515055696,84.19609966039997,2.83138623046875,0.2118136703216815,0.074739388499011,2012-03-01,-0.005184637708955847,-0.008401069002102416
56,3304258.5604359005,2654258.5604359005,0.5686410480846368,84.20910451303328,2.732151611328125,0.2122328039315182,0.0606368529558838,2012-03-01,-0.006380699613274641,0.0007753061537077239
57,3354258.5604359005,2654258.5604359005,5.006985708272961,84.18718970597952,3.582873046875,0.2129578841267724,0.0522602084314464,2012-03-01,-0.007021412968481922,0.003100656821573786
58,3404258.5604359005,2654258.5604359005,9.386009206681054,84.13074504111677,3.17296923828125,0.2168086452163017,0.0599435798877215,2012-03-01,-0.006606061905415921,-0.0014970106344086057
