Unnamed: 0,X_meters,Y_meters,Longitude,Latitude,Depth,Surf_DH,Surf_DH_err,Datetime,ug,vg
0,3154258.5604359005,2454258.5604359005,-9.66112078519696,82.29826584848156,2.98035009765625,0.2085728911201335,0.0453145031806494,2012-04-01,,
1,3204258.5604359005,2454258.5604359005,-6.3319715401161325,82.36098659107931,4.15553125,0.2055262171596825,0.0515424622658265,2012-04-01,,
2,3254258.5604359005,2454258.5604359005,-2.959381432352602,82.39750272677502,2.12167626953125,0.2050110325549359,0.0529374600419404,2012-04-01,,
3,3304258.5604359005,2454258.5604359005,0.4338359885063168,82.40743842302005,3.602186279296875,0.2058419749454687,0.0452027641815579,2012-04-01,,
4,3354258.5604359005,2454258.5604359005,3.824016402592358,82.39069017210502,3.3379677734375,0.1885167951952243,0.0423920794572878,2012-04-01,,
5,3404258.5604359005,2454258.5604359005,7.1876217159036075,82.34743214299212,3.1387919921875,0.1870065246144345,0.0396857717159664,2012-04-01,,
6,3454258.5604359005,2454258.5604359005,10.502204164960911,82.2781072020856,0.7111090698242187,0.159291958563369,0.0509446250428054,2012-04-01,,
7,3504258.5604359005,2454258.5604359005,13.747261086609452,82.18340465940328,1.6007415771484377,0.1822143290269644,0.0420022650882562,2012-04-01,,
8,3554258.5604359005,2454258.5604359005,16.904903797575077,82.06422726752285,2.5225,0.1675041312108557,0.0427653229259824,2012-04-01,,
9,3104258.5604359005,2504258.5604359005,-13.710246656441964,82.64850493550162,2.946527099609375,0.2180899625739453,0.0422580124644307,2012-04-01,,
10,3154258.5604359005,2504258.5604359005,-10.257249739444704,82.74210246392259,3.152333251953125,0.2077945856657649,0.0453383525839241,2012-04-01,-0.005461788292718012,-0.00885851103042875
11,3204258.5604359005,2504258.5604359005,-6.727355614890584,82.80867062273856,3.925069580078125,0.2050542076861438,0.0633764358385611,2012-04-01,-0.004026111878193338,-0.002907738195662091
12,3254258.5604359005,2504258.5604359005,-3.1454682011948267,82.84745884896145,2.607978271484375,0.2035150755906619,0.0462032722480641,2012-04-01,-0.003873878509634369,-0.003773803141974645
13,3304258.5604359005,2504258.5604359005,0.4611678408200595,82.85801691659958,3.633917724609375,0.1994995844895947,0.0431943633765209,2012-04-01,-0.002366796145314619,0.0014182945621326686
14,3354258.5604359005,2504258.5604359005,4.064157641904053,82.84022058849787,3.977793701171875,0.2056026969420616,0.0472773881553316,2012-04-01,0.00325599479659534,-0.0014338051303990334
15,3404258.5604359005,2504258.5604359005,7.635277265943614,82.79427885464321,3.934968505859375,0.197389214146155,0.0501844992346358,2012-04-01,-0.007618987776248598,-0.009731372175126925
16,3454258.5604359005,2504258.5604359005,11.14777520386314,82.72072179574464,3.189556640625,0.1912808443380027,0.0538474828896863,2012-04-01,-0.01054815038416273,-0.009471946146379067
17,3504258.5604359005,2504258.5604359005,14.577508069820889,82.62037067655048,1.4141754150390624,0.1834514143890856,0.0498452832266681,2012-04-01,-0.0005593638836588857,-0.014158066590194624
18,3554258.5604359005,2504258.5604359005,17.903798097921342,82.49429406867304,1.874598876953125,0.1704521459047452,0.0449578991048069,2012-04-01,-0.01225687754543331,-0.004294736677611721
19,3604258.560435901,2504258.5604359005,21.10995280168372,82.34375516373922,3.876100341796875,0.1771349917305722,0.0469387680835779,2012-04-01,,
