Unnamed: 0,X_meters,Y_meters,Longitude,Latitude,Depth,Surf_DH,Surf_DH_err,Datetime,ug,vg
0,3154258.5604359005,2454258.5604359005,-9.66112078519696,82.29826584848156,2.98035009765625,0.1681990607474879,0.0629808434423623,2012-09-01,,
1,3204258.5604359005,2454258.5604359005,-6.3319715401161325,82.36098659107931,4.15553125,0.1759005994441249,0.0294943535613727,2012-09-01,,
2,3254258.5604359005,2454258.5604359005,-2.959381432352602,82.39750272677502,2.12167626953125,0.1824386766455745,0.0362196011170359,2012-09-01,,
3,3304258.5604359005,2454258.5604359005,0.4338359885063168,82.40743842302005,3.602186279296875,0.1723132950227445,0.0330027382461671,2012-09-01,,
4,3354258.5604359005,2454258.5604359005,3.824016402592358,82.39069017210502,3.3379677734375,0.1722566250336909,0.0364871626205971,2012-09-01,,
5,3404258.5604359005,2454258.5604359005,7.1876217159036075,82.34743214299212,3.1387919921875,0.1667632608591735,0.0334097156864264,2012-09-01,,
6,3454258.5604359005,2454258.5604359005,10.502204164960911,82.2781072020856,0.7111090698242187,0.146496723723103,0.0504001226519106,2012-09-01,,
7,3504258.5604359005,2454258.5604359005,13.747261086609452,82.18340465940328,1.6007415771484377,0.1370380248448935,0.0359856202996811,2012-09-01,,
8,3554258.5604359005,2454258.5604359005,16.904903797575077,82.06422726752285,2.5225,0.1374776342831253,0.0344174700236806,2012-09-01,,
9,3104258.5604359005,2504258.5604359005,-13.710246656441964,82.64850493550162,2.946527099609375,0.1670392363826399,0.0306229990865548,2012-09-01,,
10,3154258.5604359005,2504258.5604359005,-10.257249739444704,82.74210246392259,3.152333251953125,0.1712263105260442,0.0218570429156846,2012-09-01,-0.0007465235941811637,0.005566036599086897
11,3204258.5604359005,2504258.5604359005,-6.727355614890584,82.80867062273856,3.925069580078125,0.1752299456963153,0.0371353871044851,2012-09-01,0.014947846963307504,0.012607630480740463
