Unnamed: 0,X_meters,Y_meters,Longitude,Latitude,Depth,Surf_DH,Surf_DH_err,Datetime,ug,vg
0,3154258.5604359005,2454258.5604359005,-9.66112078519696,82.29826584848156,2.98035009765625,0.2016786368145123,0.0334602113936679,2012-11-01,,
1,3204258.5604359005,2454258.5604359005,-6.3319715401161325,82.36098659107931,4.15553125,0.1879610189787338,0.0392678420798129,2012-11-01,,
2,3254258.5604359005,2454258.5604359005,-2.959381432352602,82.39750272677502,2.12167626953125,0.2123512374250904,0.0468145939518133,2012-11-01,,
3,3304258.5604359005,2454258.5604359005,0.4338359885063168,82.40743842302005,3.602186279296875,0.1854515159081276,0.037317634778481,2012-11-01,,
4,3354258.5604359005,2454258.5604359005,3.824016402592358,82.39069017210502,3.3379677734375,0.1855894556795777,0.0429938755082226,2012-11-01,,
5,3404258.5604359005,2454258.5604359005,7.1876217159036075,82.34743214299212,3.1387919921875,0.1773399786034901,0.0424916474477563,2012-11-01,,
6,3454258.5604359005,2454258.5604359005,10.502204164960911,82.2781072020856,0.7111090698242187,0.1406812575234707,0.0457057165795344,2012-11-01,,
7,3504258.5604359005,2454258.5604359005,13.747261086609452,82.18340465940328,1.6007415771484377,0.1481308669229906,0.0395042883121743,2012-11-01,,
8,3554258.5604359005,2454258.5604359005,16.904903797575077,82.06422726752285,2.5225,0.1561230825358545,0.0426705960241511,2012-11-01,,
9,3104258.5604359005,2504258.5604359005,-13.710246656441964,82.64850493550162,2.946527099609375,0.1946198662795471,0.0309707963629079,2012-11-01,,
10,3154258.5604359005,2504258.5604359005,-10.257249739444704,82.74210246392259,3.152333251953125,0.1967008076967763,0.0375968884757211,2012-11-01,0.009288634189604393,-0.0071232697313615
11,3204258.5604359005,2504258.5604359005,-6.727355614890584,82.80867062273856,3.925069580078125,0.1841376082681542,0.0295301075216472,2012-11-01,-0.005151383426573309,0.0012070877663671467
12,3254258.5604359005,2504258.5604359005,-3.1454682011948267,82.84745884896145,2.607978271484375,0.1984773583729714,0.0632229659804755,2012-11-01,0.01793541524768202,-0.0007392615028581351
13,3304258.5604359005,2504258.5604359005,0.4611678408200595,82.85801691659958,3.633917724609375,0.1830494966371,0.0359604269490935,2012-11-01,0.006504673785747309,-0.018959889783354486
14,3354258.5604359005,2504258.5604359005,4.064157641904053,82.84022058849787,3.977793701171875,0.170569847628237,0.0618227071495528,2012-11-01,0.00352437203951157,-0.012855580177702419
15,3404258.5604359005,2504258.5604359005,7.635277265943614,82.79427885464321,3.934968505859375,0.1641277934156978,0.0451188548580999,2012-11-01,0.011097966888650968,0.0063380578103954446
16,3454258.5604359005,2504258.5604359005,11.14777520386314,82.72072179574464,3.189556640625,0.1798976924709715,0.0531694552393524,2012-11-01,-0.0061154808618906365,-0.010144220298008018
17,3504258.5604359005,2504258.5604359005,14.577508069820889,82.62037067655048,1.4141754150390624,0.1492007542391412,0.0403737364059617,2012-11-01,-0.007108186086319182,-0.026362176360276417
18,3554258.5604359005,2504258.5604359005,17.903798097921342,82.49429406867304,1.874598876953125,0.1411148672910965,0.0391351500551268,2012-11-01,-0.0033249604117784985,0.011040766032331376
19,3604258.560435901,2504258.5604359005,21.10995280168372,82.34375516373922,3.876100341796875,0.1654388032672702,0.0446659102705082,2012-11-01,,
20,3654258.560435901,2504258.5604359005,24.183443716854494,82.17015577536235,3.893466552734375,0.1743575398835401,0.0455090317873437,2012-11-01,,
21,3104258.5604359005,2554258.5604359005,-14.5939171890007,83.08537816179347,3.04959228515625,0.1927778993017907,0.0338488241948004,2012-11-01,,
22,3154258.5604359005,2554258.5604359005,-10.930831526997938,83.18494129451612,3.498279052734375,0.1880099335615374,0.0306766245561979,2012-11-01,0.013915014607113144,0.0018770268365786782
23,3204258.5604359005,2554258.5604359005,-7.17513041724736,83.25585651798701,2.394952392578125,0.1955426497141375,0.0331512151210097,2012-11-01,0.007073819743291266,-0.0013967666504811245
24,3254258.5604359005,2554258.5604359005,-3.356499069882729,83.29721892191617,3.241247314453125,0.1859522786488819,0.0355542157485058,2012-11-01,0.013719140170880266,-0.013348120354899788
25,3304258.5604359005,2554258.5604359005,0.4921749904312472,83.30848302596334,3.5222607421875,0.175877132531379,0.0420102408652534,2012-11-01,0.00046849759947699946,-0.003767174774938205
26,3354258.5604359005,2554258.5604359005,4.336419246606751,83.28949795599125,3.5107275390625,0.1804020490552456,0.0468304303086743,2012-11-01,0.009155550263484127,-0.010093454960028073
27,3404258.5604359005,2554258.5604359005,8.141997194313214,83.2405174229676,4.01499560546875,0.1610068815721958,0.0675784125999448,2012-11-01,0.010382659131691565,-0.020855183022213928
28,3454258.5604359005,2554258.5604359005,11.876698596713728,83.16218300449302,3.787304443359375,0.1496800785000665,0.072983932757807,2012-11-01,0.02154425899164061,-0.0016422181531306106
29,3504258.5604359005,2554258.5604359005,15.511871812798429,83.05548322945884,4.02083349609375,0.1585881043894365,0.0457104799743512,2012-11-01,0.0012876632202026028,0.007696300996059696
30,3554258.5604359005,2554258.5604359005,19.02353013027208,82.92169431642624,4.026392822265625,0.1610132205955636,0.0485435062122144,2012-11-01,-0.014312896446818858,0.0002516052883678775
